brand,model,Trim / Edition,year,Transmission,Body type,fuel_type,Engine capacity,Mileage,vehicle_price
MITSUBISHI,LANCER,MITSUBISHI,1982,MANUAL,SALOON,PETROL,1400,100000,835000
MITSUBISHI,LANCER,0,1979,MANUAL,STATION WAGON,PETROL,1400,12000,620000
MITSUBISHI,LANCER,0,1926,MANUAL,SALOON,PETROL,1400,831600,1100000
MITSUBISHI,LANCER,0,1989,MANUAL,0,PETROL,1400,86000,1000000
MITSUBISHI,LANCER,1982,1982,MANUAL,SALOON,PETROL,1400,298235,1450000
MITSUBISHI,LANCER,0,1977,MANUAL,SALOON,PETROL,1400,724831,550000
MITSUBISHI,LANCER,0,1973,MANUAL,SALOON,PETROL,1400,148000,580000
MITSUBISHI,LANCER,LANCER ASP MODEL,1990,MANUAL,SALOON,PETROL,1500,294000,1450000
MITSUBISHI,LANCER,STATION WAGON,1978,MANUAL,STATION WAGON,PETROL,1400,83620,790000
MITSUBISHI,LANCER,A143 V,1984,MANUAL,0,PETROL,1200,757749,600000
MITSUBISHI,LANCER,WAGON,1987,MANUAL,STATION WAGON,PETROL,1300,159878,1000000
MITSUBISHI,LANCER,1977,1977,MANUAL,STATION WAGON,PETROL,1400,38361,295000
MITSUBISHI,OTHER MODEL,MINICA,2002,MANUAL,HATCHBACK,PETROL,650,141758,2500000
MITSUBISHI,LANCER,ASP,2000,MANUAL,0,PETROL,1300,60000,1700000
MITSUBISHI,GALANT,GALANT,1989,MANUAL,SALOON,PETROL,1400,500000,470000
MITSUBISHI,LANCER,LACER WEGON,1990,MANUAL,STATION WAGON,PETROL,100,180700,395000
MITSUBISHI,LANCER,LANCER BOX,1980,MANUAL,SALOON,PETROL,1400,93600,1400000
MITSUBISHI,GALANT,1973,1973,MANUAL,SALOON,PETROL,1400,200015,500000
MITSUBISHI,GALANT,MITSUBISHI LANCER,1982,MANUAL,SALOON,PETROL,1600,120000,795000
MITSUBISHI,LANCER,LANCER,1985,MANUAL,SALOON,PETROL,1500,100000,980000
MITSUBISHI,LANCER,MOTOR CAR,1998,MANUAL,SALOON,PETROL,1450,10000,1800000
MITSUBISHI,LANCER,EVOLUTION 8,2006,MANUAL,SALOON,PETROL,2000,110000,14500000
MITSUBISHI,LANCER,1981,1981,MANUAL,SALOON,PETROL,1400,180000,985000
MITSUBISHI,LANCER,LANCER WAGON,1980,MANUAL,STATION WAGON,PETROL,1400,268900,590000
MITSUBISHI,LANCER,MITSUBISHI EVOLUTION,2003,MANUAL,SALOON,PETROL,2000,150000,12750000
MITSUBISHI,LANCER,1200,1977,MANUAL,SALOON,PETROL,1200,80000,270000
MITSUBISHI,LANCER,1984,1984,MANUAL,SALOON,PETROL,1400,344400,1175000
MITSUBISHI,LANCER,0,1989,MANUAL,STATION WAGON,PETROL,1300,325000,1350000
MITSUBISHI,LANCER,LANCER PURI,1985,MANUAL,SALOON,PETROL,1300,250000,700000
MITSUBISHI,LANCER,1986,1986,MANUAL,STATION WAGON,PETROL,1400,95000,600000
MITSUBISHI,LANCER,1980,1980,MANUAL,HATCHBACK,PETROL,1400,133362,600000
MITSUBISHI,LANCER,MITSUBISHI,1983,MANUAL,SALOON,PETROL,1400,110000,300000
MITSUBISHI,LANCER,LANCER BOX,1980,MANUAL,SALOON,PETROL,1400,88056,675000
MITSUBISHI,LANCER,0,1976,MANUAL,COUP̩/SPORTS,PETROL,1400,85411,2000000
MITSUBISHI,LANCER,LANCER ASP MODEL,1990,MANUAL,SALOON,PETROL,1500,175000,1650000
MITSUBISHI,COLT,0,1980,MANUAL,HATCHBACK,PETROL,1400,100000,700000
MITSUBISHI,LANCER,0,1986,MANUAL,STATION WAGON,PETROL,1,35000,650000
MITSUBISHI,L200,0,2011,MANUAL,SUV / 4X4,DIESEL,2500,150000,9575000
MITSUBISHI,PAJERO,TURBO INTERCOOLER ,1989,MANUAL,SUV / 4X4,DIESEL,2500,140000,6890000
MITSUBISHI,L200,4WD,1993,MANUAL,SUV / 4X4,DIESEL,2500,290000,3975000
MITSUBISHI,L200,0,2011,MANUAL,MPV,DIESEL,2800,205000,8900000
MITSUBISHI,L200,4WD,1998,MANUAL,SUV / 4X4,DIESEL,2500,0,4250000
MITSUBISHI,SHOGUN,SPORT,2004,MANUAL,SUV / 4X4,DIESEL,2500,175505,9850000
MITSUBISHI,4DR,MITSUBISHI,1980,MANUAL,SUV / 4X4,DIESEL,2000,130000,6000000
MITSUBISHI,PAJERO,0,2000,MANUAL,0,DIESEL,2500,176592,6895000
MITSUBISHI,PAJERO,INTERCOOLER ,1995,MANUAL,0,DIESEL,2800,300000,11000000
MITSUBISHI,PAJERO,PAJERO,1984,MANUAL,0,DIESEL,2346,300659,3500000
MITSUBISHI,PAJERO,MONTERO,2000,MANUAL,SUV / 4X4,DIESEL,2800,385000,11000000
MITSUBISHI,4DR,J44,1985,MANUAL,SUV / 4X4,DIESEL,2000,87000,3150000
MITSUBISHI,LANCER,0,1995,MANUAL,COUP̩/SPORTS,DIESEL,2000,275000,2174000
MITSUBISHI,MONTERO,JEEP,2015,MANUAL,SUV / 4X4,DIESEL,2800,134920,24800000
MITSUBISHI,L200,CAB,1999,MANUAL,SUV / 4X4,DIESEL,2500,198000,6150000
MITSUBISHI,COLT,0,1981,MANUAL,COUP̩/SPORTS,DIESEL,1998,369600,1150000
MITSUBISHI,L200,SINGLE CAB,2008,MANUAL,0,DIESEL,2500,120000,6750000
MITSUBISHI,PAJERO,0,1993,MANUAL,0,DIESEL,2800,150000,4250000
MITSUBISHI,MONTERO,0,2000,MANUAL,SUV / 4X4,DIESEL,2799,246000,14000000
MITSUBISHI,LANCER,MITSUBISHI,1992,MANUAL,SALOON,DIESEL,2000,150000,2150000
MITSUBISHI,OTHER MODEL,J24,1979,MANUAL,0,DIESEL,2700,212640,4200000
MITSUBISHI,4DR,1992,1992,MANUAL,MPV,DIESEL,2600,150000,2550000
MITSUBISHI,L200,0,2020,MANUAL,COUP̩/SPORTS,DIESEL,2500,52000,16400000
MITSUBISHI,PAJERO,0,1992,MANUAL,SUV / 4X4,DIESEL,2500,175000,8000000
MITSUBISHI,LANCER,GALANT,1990,MANUAL,0,DIESEL,1790,150000,2000000
MITSUBISHI,PAJERO,0,1993,MANUAL,SUV / 4X4,DIESEL,2500,150000,9500000
MITSUBISHI,MONTERO,JEEP,1978,MANUAL,SUV / 4X4,DIESEL,7190,300000,2575000
MITSUBISHI,J24,4DRS JEEP ,1977,MANUAL,SUV / 4X4,DIESEL,2600,100000,2400000
MITSUBISHI,4DR,1981,1981,MANUAL,SUV / 4X4,DIESEL,2490,144000,3200000
MITSUBISHI,DELICA,L300,1979,MANUAL,MPV,DIESEL,2000,44000,1275000
MITSUBISHI,OTHER MODEL,4DR5,1968,MANUAL,SUV / 4X4,DIESEL,2700,45000,3300000
MITSUBISHI,STRADA,1997,1997,MANUAL,0,DIESEL,2500,100000,9300000
MITSUBISHI,PAJERO,INTERCOOLER,1988,MANUAL,SUV / 4X4,DIESEL,2500,250000,5500000
MITSUBISHI,COLT,MITSUBISHI,1980,TIPTRONIC,HATCHBACK,PETROL,1400,119111,950000
MITSUBISHI,MONTERO,2004 V6 3.8L,2004,TIPTRONIC,SUV / 4X4,PETROL,3800,185000,14200000
MITSUBISHI,MONTERO,0,2006,TIPTRONIC,0,PETROL,3000,156000,17500000
MITSUBISHI,ECLIPSE CROSS,ECLIPSE CROSS 2019,2019,TIPTRONIC,SUV / 4X4,PETROL,1499,45000,17000000
MITSUBISHI,ECLIPSE CROSS,G PLUS,2018,TIPTRONIC,SUV / 4X4,PETROL,1500,95000,15990000
MITSUBISHI,ECLIPSE CROSS,MITSUBISHI,2019,TIPTRONIC,SUV / 4X4,PETROL,1500,42950,19000000
MITSUBISHI,MONTERO,SPORT FIRST OWNER,2012,TIPTRONIC,SUV / 4X4,DIESEL,2500,198000,16200000
MITSUBISHI,MONTERO,V98,2013,TIPTRONIC,0,DIESEL,3200,80000,25300000
MITSUBISHI,MONTERO,3.2 DIESEL,2015,TIPTRONIC,SUV / 4X4,DIESEL,3200,158000,34900000
MITSUBISHI,MONTERO,GLS,2015,TIPTRONIC,SUV / 4X4,DIESEL,3200,109000,34000000
MITSUBISHI,L200,TRITON ATHLETE B/NEW,2024,TIPTRONIC,SUV / 4X4,DIESEL,2400,0,24990000
MITSUBISHI,L200,TRITON ATHLETE B/NEW,2024,TIPTRONIC,SUV / 4X4,DIESEL,2400,0,24990000
MITSUBISHI,MONTERO,MONTERO SPORT,2012,TIPTRONIC,SUV / 4X4,DIESEL,2800,225000,15500000
MITSUBISHI,L200,TRITON,2023,TIPTRONIC,SUV / 4X4,DIESEL,2400,16800,22100000
MITSUBISHI,MONTERO,SPORT,2012,TIPTRONIC,SUV / 4X4,DIESEL,2500,154000,15750000
MITSUBISHI,MONTERO,V76,2007,TIPTRONIC,SUV / 4X4,DIESEL,2800,225000,18500000
MITSUBISHI,OTHER MODEL,2024,2024,TIPTRONIC,SUV / 4X4,DIESEL,2500,0,28500000
MITSUBISHI,MONTERO,0,2014,TIPTRONIC,SUV / 4X4,DIESEL,3200,131218,26000000
MITSUBISHI,MONTERO,2015 GLS,2015,TIPTRONIC,SUV / 4X4,DIESEL,3200,160000,37500000
MITSUBISHI,MONTERO,"V 98,GLX",2013,TIPTRONIC,SUV / 4X4,DIESEL,3200,44000,28700000
MITSUBISHI,OUTLANDER,NAVI PREMIUM,2013,TIPTRONIC,SUV / 4X4,HYBRID,2000,152000,13800000
MITSUBISHI,OUTLANDER,PHEV 2013,2013,TIPTRONIC,SUV / 4X4,HYBRID,2000,139000,12500000
MITSUBISHI,OUTLANDER,PHEV,2014,TIPTRONIC,SUV / 4X4,HYBRID,2000,116450,13500000
MITSUBISHI,OUTLANDER,PHEV G-NAV PREMIUM,2015,TIPTRONIC,SUV / 4X4,HYBRID,2000,70500,16000000
MAHINDRA,KUV 100,MAHINDRA,2024,AUTOMATIC,SUV / 4X4,DIESEL,1200,15000,7890000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,KUV100 LIMITED EDI,2022,AUTOMATIC,SUV / 4X4,DIESEL,1200,46000,7190000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,K6+,2023,AUTOMATIC,HATCHBACK,DIESEL,1200,4000,7545000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,MAHINDRA,2023,AUTOMATIC,SUV / 4X4,DIESEL,1200,17800,7190000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,MAHINDRA,2024,AUTOMATIC,SUV / 4X4,DIESEL,1198,2200,7600000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2022,AUTOMATIC,SUV / 4X4,DIESEL,1200,70000,6850000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2024,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2024,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2024,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2024,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2024,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,2021,2021,MANUAL,SUV / 4X4,PETROL,1200,8000,5700000
MAHINDRA,KUV 100,MAHINDRA,2020,MANUAL,HATCHBACK,PETROL,1198,90693,5500000
MAHINDRA,KUV 100,MAHINDRA,2021,MANUAL,0,PETROL,1200,69500,5800000
MAHINDRA,KUV 100,0,2022,MANUAL,HATCHBACK,PETROL,1190,5000,6500000
MAHINDRA,KUV 100,MAHINDRA,2022,MANUAL,SUV / 4X4,PETROL,1198,39000,5750000
MAHINDRA,KUV 100,0,2021,MANUAL,SUV / 4X4,PETROL,1300,69000,5400000
MAHINDRA,KUV 100,0,2020,MANUAL,HATCHBACK,PETROL,1200,50000,5250000
MAHINDRA,KUV 100,MAHINDRA,2022,MANUAL,SUV / 4X4,PETROL,1200,23400,5575000
MAHINDRA,BOLERO,0,2013,MANUAL,0,DIESEL,2523,144000,2800000
MAHINDRA,BOLERO,0,2016,MANUAL,0,DIESEL,2230,65000,3500000
MAHINDRA,BOLERO,MAHINDRA,2016,MANUAL,0,DIESEL,1500,44000,3900000
MAHINDRA,BOLERO,0,2016,MANUAL,0,DIESEL,2523,79000,3000000
MAHINDRA,BOLERO,MAHINDRA,2011,MANUAL,SUV / 4X4,DIESEL,2500,32267,5500000
MAZDA,6,0,2015,AUTOMATIC,SALOON,PETROL,2000,140000,13000000
MAZDA,3,MAZDA 3,2016,AUTOMATIC,SALOON,PETROL,1600,108000,11500000
MAZDA,6,0,2013,AUTOMATIC,SALOON,PETROL,2000,136000,13600000
MAZDA,DEMIO,0,2008,AUTOMATIC,HATCHBACK,PETROL,1340,137000,5320000
MAZDA,6,MAZDA 6,2015,AUTOMATIC,SALOON,PETROL,2000,185000,14800000
MAZDA,FAMILIA,BJ5,2001,AUTOMATIC,SALOON,PETROL,1500,225000,3800000
MAZDA,FAMILIA,0,1999,AUTOMATIC,0,PETROL,1500,175019,3595000
MAZDA,FAMILIA,0,2001,AUTOMATIC,0,PETROL,1500,160000,3875000
MAZDA,DEMIO,0,2000,AUTOMATIC,0,PETROL,1300,167000,3800000
MAZDA,FAMILIA,MAZDA,1997,AUTOMATIC,SALOON,PETROL,1500,275000,2600000
MAZDA,6,GT,2014,AUTOMATIC,SALOON,PETROL,2500,118000,14000000
MAZDA,BUTTERFLY,0,1996,AUTOMATIC,SALOON,PETROL,1500,278000,2750000
MAZDA,6,MAZDA 6 SKYACTIVE,2014,AUTOMATIC,SALOON,PETROL,2000,95000,14050000
MAZDA,AXELA,0,2004,AUTOMATIC,SALOON,PETROL,1500,176400,5600000
MAZDA,CX5,MAZDA,2014,AUTOMATIC,SUV / 4X4,PETROL,2000,144000,13500000
MAZDA,RX,8,2014,AUTOMATIC,SALOON,PETROL,1300,58000,7500000
MAZDA,DEMIO,2009,2009,AUTOMATIC,HATCHBACK,PETROL,1500,126000,5000000
MAZDA,6,0,2016,AUTOMATIC,0,PETROL,2000,110000,17500000
MAZDA,6,0,2014,AUTOMATIC,SALOON,PETROL,2000,102050,13000000
MAZDA,6,GT 2500CC,2014,AUTOMATIC,SALOON,PETROL,2500,43000,18000000
MAZDA,FLAIR,FZ,2024,AUTOMATIC,HATCHBACK,PETROL,660,830,8900000
MAZDA,6,2016,2016,AUTOMATIC,SALOON,PETROL,2000,103000,15200000
MAZDA,CX3,SKYACTIVE D,2016,AUTOMATIC,HATCHBACK,DIESEL,1500,92000,11400000
MAZDA,FLAIR,HYBRID,2023,AUTOMATIC,HATCHBACK,HYBRID,650,10000,8575000
MAZDA,FLAIR,CUSTOM XS,2024,AUTOMATIC,HATCHBACK,HYBRID,660,700,9450000
MAZDA,OTHER MODEL,FLAIR CUSTOM XT,2024,AUTOMATIC,HATCHBACK,HYBRID,660,2900,9275000
MAZDA,FAMILIA,WAGON,1986,MANUAL,STATION WAGON,PETROL,1300,327600,825000
MAZDA,FAMILIA,0,1992,MANUAL,HATCHBACK,PETROL,1300,115554,1175000
MAZDA,AXELA,MAZDA,2004,MANUAL,SALOON,PETROL,1500,207000,4550000
MAZDA,FAMILIA,MAZDA,1986,MANUAL,SALOON,PETROL,1500,365186,830000
MAZDA,RX,8 GT,2007,MANUAL,COUP̩/SPORTS,PETROL,1300,52163,7000000
MAZDA,ROADSTER,1999,1999,MANUAL,SALOON,PETROL,1498,89000,2500000
MAZDA,OTHER MODEL,ATENZA,2003,MANUAL,0,PETROL,2300,170000,5990000
MAZDA,FAMILIA,323 BG,1990,MANUAL,SALOON,PETROL,1300,211100,2050000
MAZDA,ASTINA,MAZDA,1989,MANUAL,HATCHBACK,PETROL,1500,302400,1875000
MAZDA,FAMILIA,MAZDA,1992,MANUAL,SALOON,PETROL,1300,100000,1600000
MAZDA,OTHER MODEL,LAPUTA,2009,MANUAL,HATCHBACK,PETROL,650,134400,4200000
MAZDA,FAMILIA,0,1986,MANUAL,SALOON,PETROL,1500,180000,1450000
MAZDA,FAMILIA,MAZDA,1989,MANUAL,STATION WAGON,PETROL,1300,65000,1050000
MAZDA,OTHER MODEL,MR90,1995,MANUAL,HATCHBACK,PETROL,1400,201610,1446000
MAZDA,FAMILIA,323,1990,MANUAL,SALOON,PETROL,1300,458000,1500050
MAZDA,FAMILIA,MAZDA,1989,MANUAL,SALOON,PETROL,1300,210500,1675000
MAZDA,FAMILIA,0,1985,MANUAL,0,PETROL,1500,80000,250000
MAZDA,ASTINA,323,1992,MANUAL,HATCHBACK,PETROL,1500,160000,1950000
MAZDA,FAMILIA,1200,1989,MANUAL,STATION WAGON,PETROL,1200,303000,1090000
MAZDA,FAMILIA,0,1926,MANUAL,STATION WAGON,PETROL,1500,60000,700000
MAZDA,3,0,2013,TIPTRONIC,SALOON,PETROL,1600,203000,8800000
MAZDA,RX,8,2009,TIPTRONIC,COUP̩/SPORTS,PETROL,1300,82000,7200000
DAIHATSU,HIJET,0,1991,AUTOMATIC,HATCHBACK,PETROL,650,142599,3675000
DAIHATSU,MIRA,SAFETY ES,2023,AUTOMATIC,HATCHBACK,PETROL,660,6500,7390000
DAIHATSU,TANTO,0,2023,AUTOMATIC,0,PETROL,650,8100,11200000
DAIHATSU,COPEN,0,2017,AUTOMATIC,SALOON,PETROL,650,45000,6500000
DAIHATSU,ROCKY,1200 CC RAIZE,2022,AUTOMATIC,SUV / 4X4,PETROL,1200,59000,13700000
DAIHATSU,MIRA,G GRADE,2024,AUTOMATIC,HATCHBACK,PETROL,660,10,7200000
DAIHATSU,MIRA,DAIHATSU 2023,2023,AUTOMATIC,HATCHBACK,PETROL,650,3200,6975000
DAIHATSU,MIRA,ES,2023,AUTOMATIC,0,PETROL,660,3000,7050000
DAIHATSU,MIRA,ES 2024  L GRADE,2024,AUTOMATIC,HATCHBACK,PETROL,660,4000,6650000
DAIHATSU,MIRA,0,2001,AUTOMATIC,HATCHBACK,PETROL,650,140000,3200000
DAIHATSU,TERIOS,SUV PREMIUM,2012,AUTOMATIC,SUV / 4X4,PETROL,1500,160120,7950000
DAIHATSU,MIRA,ES,2022,AUTOMATIC,HATCHBACK,PETROL,660,5140,7350000
DAIHATSU,OTHER MODEL,TAFT G CHROME VEN,2024,AUTOMATIC,HATCHBACK,PETROL,660,13000,8950000
DAIHATSU,COPEN,2017,2017,AUTOMATIC,CONVERTIBLE,PETROL,650,4510,7700000
DAIHATSU,OTHER MODEL,TAFT G TURBO CHROME ,2024,AUTOMATIC,HATCHBACK,PETROL,650,0,9690000
DAIHATSU,OTHER MODEL,0,2023,AUTOMATIC,HATCHBACK,PETROL,660,530,9000000
DAIHATSU,MIRA,DAIHATSU MIRA 2023,2023,AUTOMATIC,HATCHBACK,PETROL,650,5900,6975000
DAIHATSU,MIRA,ES 3,2024,AUTOMATIC,HATCHBACK,PETROL,660,7100,7300000
DAIHATSU,MIRA,0,2024,AUTOMATIC,HATCHBACK,PETROL,660,3300,7200000
DAIHATSU,MIRA,0,2017,AUTOMATIC,HATCHBACK,PETROL,650,72000,5900000
DAIHATSU,OTHER MODEL,TAFTG CHROME VENTURE,2024,AUTOMATIC,HATCHBACK,PETROL,660,1,9950000
DAIHATSU,OTHER MODEL,TAFT G CHROME V,2024,AUTOMATIC,HATCHBACK,PETROL,660,0,9500000
DAIHATSU,MIRA,MIRA ES GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,650,5200,6960000
DAIHATSU,OTHER MODEL,TAFT G CHROME VENTUR,2024,AUTOMATIC,SUV / 4X4,PETROL,660,0,9500000
DAIHATSU,OTHER MODEL,TAFT,2024,AUTOMATIC,SUV / 4X4,PETROL,660,0,9450000
DAIHATSU,OTHER MODEL,TAFT G DARK CHROME,2024,AUTOMATIC,HATCHBACK,PETROL,660,0,9675000
DAIHATSU,MIRA,2024,2024,AUTOMATIC,HATCHBACK,PETROL,650,2200,7290000
DAIHATSU,MIRA,MIRA 2023 SILVER,2023,AUTOMATIC,HATCHBACK,PETROL,660,4500,6950000
DAIHATSU,MIRA,MIRA DIS,2023,AUTOMATIC,HATCHBACK,PETROL,650,16000,7090000
DAIHATSU,OTHER MODEL,TAFT G CHROME,2024,AUTOMATIC,SUV / 4X4,PETROL,660,251,9300000
DAIHATSU,OTHER MODEL,TAFT G CHROME VENTUR,2024,AUTOMATIC,SALOON,PETROL,650,70,9800000
DAIHATSU,MIRA,ES,2023,AUTOMATIC,HATCHBACK,PETROL,660,8300,7100000
DAIHATSU,OTHER MODEL,TAFT,2024,AUTOMATIC,HATCHBACK,PETROL,660,0,9000000
DAIHATSU,OTHER MODEL,TAFT G TURBO DARK,2024,AUTOMATIC,HATCHBACK,PETROL,660,5000,9550000
DAIHATSU,MIRA,ES SAFETY,2015,AUTOMATIC,HATCHBACK,PETROL,650,126000,5575000
