brand,model,Trim / Edition,year,Transmission,Body type,fuel_type,Engine capacity,Mileage,vehicle_price
MITSUBISHI,ECLIPSE CROSS,FULLY LORDED ,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,56000,17790000
MITSUBISHI,OUTLANDER,0,2012,AUTOMATIC,SUV / 4X4,PETROL,2000,93000,12399998
MITSUBISHI,LANCER,0,1978,AUTOMATIC,STATION WAGON,PETROL,1400,90000,400000
MITSUBISHI,MONTERO,AUTO,2004,AUTOMATIC,SUV / 4X4,PETROL,3500,110000,13500000
MITSUBISHI,MONTERO,0,2005,AUTOMATIC,SUV / 4X4,PETROL,3800,162000,15875000
MITSUBISHI,MONTERO,MITSUBISHI,2005,AUTOMATIC,SUV / 4X4,PETROL,2970,139000,15575000
MITSUBISHI,OTHER MODEL,MINICA,2001,AUTOMATIC,HATCHBACK,PETROL,660,165000,2875000
MITSUBISHI,RVR,0,2012,AUTOMATIC,SUV / 4X4,PETROL,1800,155000,10500000
MITSUBISHI,XPANDER,XPANDER CROSS,2020,AUTOMATIC,MPV,PETROL,1499,55000,16350000
MITSUBISHI,XPANDER,G,2019,AUTOMATIC,SUV / 4X4,PETROL,1490,120000,16950000
MITSUBISHI,EK WAGON,EK WAGON CUSTOM,2016,AUTOMATIC,HATCHBACK,PETROL,650,88800,6250000
MITSUBISHI,MONTERO,0,2004,AUTOMATIC,SUV / 4X4,PETROL,3000,154000,8600000
MITSUBISHI,EK SPACE,0,2018,AUTOMATIC,0,PETROL,650,128991,6150000
MITSUBISHI,ASX,1 OWNER,2015,AUTOMATIC,SUV / 4X4,PETROL,2000,157000,12850000
MITSUBISHI,XPANDER,0,2018,AUTOMATIC,0,PETROL,1500,43100,14500000
MITSUBISHI,ECLIPSE CROSS,2018,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,66000,18250000
MITSUBISHI,MONTERO,0,2005,AUTOMATIC,0,PETROL,3000,138000,13500000
MITSUBISHI,ECLIPSE CROSS,MITSUBISHI,2020,AUTOMATIC,HATCHBACK,PETROL,1499,20179,20000000
MITSUBISHI,ECLIPSE CROSS,0,2020,AUTOMATIC,HATCHBACK,PETROL,1500,36000,20500000
MITSUBISHI,GALANT,0,1978,AUTOMATIC,SALOON,PETROL,1600,120000,1075000
MITSUBISHI,PAJERO,IO GDI,2001,AUTOMATIC,SUV / 4X4,PETROL,1990,114000,6100000
MITSUBISHI,PAJERO,0,2000,AUTOMATIC,SUV / 4X4,PETROL,1990,180000,5395000
MITSUBISHI,MONTERO,MITSUBISHI,2003,AUTOMATIC,SUV / 4X4,PETROL,3500,127000,13700000
MITSUBISHI,EK WAGON,0,2017,AUTOMATIC,HATCHBACK,PETROL,650,106332,6150000
MITSUBISHI,EK WAGON,0,2016,AUTOMATIC,HATCHBACK,PETROL,650,71641,5890000
MITSUBISHI,XPANDER,CROSS ,2020,AUTOMATIC,SUV / 4X4,PETROL,1500,55000,17250000
MITSUBISHI,EK WAGON,0,2016,AUTOMATIC,HATCHBACK,PETROL,650,91000,5675000
MITSUBISHI,OUTLANDER,PHEV NAVI,2015,AUTOMATIC,SUV / 4X4,PETROL,2000,124000,14800000
MITSUBISHI,ECLIPSE CROSS,2018,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,63000,17500000
MITSUBISHI,ECLIPSE CROSS,0,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,10,21500000
MITSUBISHI,EK WAGON,0,2015,AUTOMATIC,HATCHBACK,PETROL,650,59492,6590000
MITSUBISHI,MONTERO,V6,2010,AUTOMATIC,SUV / 4X4,PETROL,3000,136900,21000000
MITSUBISHI,ECLIPSE CROSS,ECLIPSE CROSS,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,51000,18000000
MITSUBISHI,MONTERO,V6 ,2007,AUTOMATIC,SUV / 4X4,PETROL,3000,183000,21900000
MITSUBISHI,EK WAGON,0,2016,AUTOMATIC,HATCHBACK,PETROL,650,68184,5790000
MITSUBISHI,ECLIPSE CROSS,2019,2019,AUTOMATIC,SUV / 4X4,PETROL,1499,72000,16250000
MITSUBISHI,XPANDER,0,2019,AUTOMATIC,0,PETROL,1499,52393,17000000
MITSUBISHI,ECLIPSE CROSS,G PLUS,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,48554,18850000
MITSUBISHI,OUTLANDER,PLUGIN HYBRID (PHEV),2014,AUTOMATIC,0,PETROL,2000,120000,15000000
MITSUBISHI,XPANDER,0,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,43000,15200000
MITSUBISHI,PAJERO,0,2000,AUTOMATIC,SUV / 4X4,PETROL,3490,235000,10000000
MITSUBISHI,ECLIPSE CROSS,0,2018,AUTOMATIC,0,PETROL,1500,138500,17700000
MITSUBISHI,ECLIPSE CROSS,0,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,125000,18300000
MITSUBISHI,XPANDER,2019,2019,AUTOMATIC,MPV,PETROL,1500,67000,16200000
MITSUBISHI,MONTERO,V6 2007 PETROL ,2007,AUTOMATIC,SUV / 4X4,PETROL,3000,195000,23500000
MITSUBISHI,ECLIPSE CROSS,0,2018,AUTOMATIC,HATCHBACK,PETROL,1500,72000,17500000
MITSUBISHI,OUTLANDER,0,2012,AUTOMATIC,SUV / 4X4,PETROL,2000,180000,10500000
MITSUBISHI,EK WAGON,EK WAGON,2017,AUTOMATIC,HATCHBACK,PETROL,660,55000,6500000
MITSUBISHI,XPANDER,MITSUBISHI,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,75000,16475000
MITSUBISHI,XPANDER,0,2020,AUTOMATIC,HATCHBACK,PETROL,1500,67490,18500000
MITSUBISHI,ECLIPSE CROSS,MITSUBISHI,2020,AUTOMATIC,SUV / 4X4,PETROL,1500,82000,21650000
MITSUBISHI,ECLIPSE CROSS,0,2019,AUTOMATIC,SUV / 4X4,PETROL,1500,84600,19850000
MITSUBISHI,MONTERO,0,2002,AUTOMATIC,SUV / 4X4,PETROL,3490,203289,13500000
MITSUBISHI,XPANDER,0,2019,AUTOMATIC,0,PETROL,1499,63500,18900000
MITSUBISHI,MONTERO,GLX,2013,AUTOMATIC,SUV / 4X4,DIESEL,3200,160000,25500000
MITSUBISHI,MONTERO,SPORT,2011,AUTOMATIC,SUV / 4X4,DIESEL,2500,123000,15600000
MITSUBISHI,L200,2020,2020,AUTOMATIC,SUV / 4X4,DIESEL,2200,62693,21000000
MITSUBISHI,L200,SPORTERO GLS (4WD),2020,AUTOMATIC,SUV / 4X4,DIESEL,2500,125000,18500000
MITSUBISHI,MONTERO,SPORT,2012,AUTOMATIC,SUV / 4X4,DIESEL,2500,168000,14950000
MITSUBISHI,L200,MITSUBISHI,2009,AUTOMATIC,SUV / 4X4,DIESEL,2800,182000,10000000
MITSUBISHI,MONTERO,SPORT,2011,AUTOMATIC,SUV / 4X4,DIESEL,2500,135000,15900000
MITSUBISHI,MONTERO,DIESEL,2015,AUTOMATIC,SUV / 4X4,DIESEL,3200,135000,29500000
MITSUBISHI,LANCER,CK 8,1998,AUTOMATIC,SALOON,DIESEL,1990,134000,2995000
MITSUBISHI,MONTERO,0,2015,AUTOMATIC,SUV / 4X4,DIESEL,3200,66000,38900000
MITSUBISHI,MONTERO,GLX,2013,AUTOMATIC,SUV / 4X4,DIESEL,3200,160000,26800000
MITSUBISHI,MONTERO,2011,2011,AUTOMATIC,SUV / 4X4,DIESEL,2500,209000,16390000
MITSUBISHI,LIBERO,MITSUBISHI,1997,AUTOMATIC,0,DIESEL,1900,200000,1895000
MITSUBISHI,MONTERO,GLX SUV,2013,AUTOMATIC,SUV / 4X4,DIESEL,3200,190000,26000000
MITSUBISHI,MONTERO,0,2012,AUTOMATIC,SUV / 4X4,DIESEL,2500,144000,16850000
MITSUBISHI,MONTERO,SPORT,2011,AUTOMATIC,SUV / 4X4,DIESEL,2500,168000,15000000
MITSUBISHI,MONTERO,MONTERO SPORTS,2012,AUTOMATIC,SUV / 4X4,DIESEL,3000,145214,15500000
MITSUBISHI,MONTERO,JEEP,2012,AUTOMATIC,SUV / 4X4,DIESEL,2600,200000,15900000
MITSUBISHI,L200,L200,2020,AUTOMATIC,SUV / 4X4,DIESEL,2500,142000,21000000
MITSUBISHI,EK WAGON,0,1996,AUTOMATIC,STATION WAGON,DIESEL,1998,240000,1425000
MITSUBISHI,MONTERO,DIESSL FULLY LOADED,2015,AUTOMATIC,SUV / 4X4,DIESEL,3200,146000,36900000
MITSUBISHI,MONTERO,2013,2013,AUTOMATIC,SUV / 4X4,DIESEL,3200,60280,27000000
MITSUBISHI,L200,L200,2006,AUTOMATIC,SUV / 4X4,DIESEL,2500,177000,8975000
MITSUBISHI,PAJERO,/ MONTERO JEEP,1991,AUTOMATIC,SUV / 4X4,DIESEL,2500,143000,8775000
MITSUBISHI,STRADA,0,1998,AUTOMATIC,SUV / 4X4,DIESEL,2470,195000,6000000
MITSUBISHI,MONTERO,SPORT ,2011,AUTOMATIC,SUV / 4X4,DIESEL,2500,134000,16000000
MITSUBISHI,L200,SPOTERO,2020,AUTOMATIC,SUV / 4X4,DIESEL,2500,62258,21750000
MITSUBISHI,L200,SPOTERO,2019,AUTOMATIC,SUV / 4X4,DIESEL,2500,24566,19290000
MITSUBISHI,OTHER MODEL,TRITON GSR JAPAN,2024,AUTOMATIC,MPV,DIESEL,2400,15000,22700000
MITSUBISHI,L200,DOUBLE CAB,2019,AUTOMATIC,SUV / 4X4,DIESEL,2500,38000,22000000
MITSUBISHI,L200,TRITON GLS,2019,AUTOMATIC,SUV / 4X4,DIESEL,2442,42000,24800000
MITSUBISHI,PAJERO,FLAT ROOF MK1,1985,AUTOMATIC,SUV / 4X4,DIESEL,2500,213000,7800000
MITSUBISHI,OUTLANDER,2014,2014,AUTOMATIC,SUV / 4X4,HYBRID,2000,86000,14275000
MITSUBISHI,OUTLANDER,PHEV  FULL OPTION ,2013,AUTOMATIC,SUV / 4X4,HYBRID,1990,97755,12950000
MITSUBISHI,OUTLANDER,PHEV G NAVI,2014,AUTOMATIC,SUV / 4X4,HYBRID,2000,119000,13900000
MITSUBISHI,OUTLANDER,PHEV G NAVI,2015,AUTOMATIC,SUV / 4X4,HYBRID,2000,135000,15200000
MITSUBISHI,OUTLANDER,G NAVI PREMIUM,2015,AUTOMATIC,SUV / 4X4,HYBRID,2000,120000,17500000
MITSUBISHI,OUTLANDER,PHEV,2015,AUTOMATIC,SUV / 4X4,HYBRID,2000,98400,17500000
MITSUBISHI,OUTLANDER,PHEV 4 W P GRADE,2024,AUTOMATIC,SUV / 4X4,HYBRID,2400,10,42200000
MITSUBISHI,OUTLANDER,0,2013,AUTOMATIC,SUV / 4X4,HYBRID,1990,145902,14800000
MITSUBISHI,OUTLANDER,PHEV,2013,AUTOMATIC,SUV / 4X4,HYBRID,2000,135000,13400000
MITSUBISHI,OUTLANDER,0,2016,AUTOMATIC,SUV / 4X4,HYBRID,1990,123000,13800000
MITSUBISHI,OTHER MODEL,MINICA,2004,MANUAL,HATCHBACK,PETROL,660,100000,2075000
MITSUBISHI,LANCER,STATION WAGON,1979,MANUAL,STATION WAGON,PETROL,1400,89000,750000
MITSUBISHI,LANCER,MITSUBISHI,1981,MANUAL,COUP̩/SPORTS,PETROL,1400,150000,750000
MITSUBISHI,LANCER,MITSUBISHI,1986,MANUAL,STATION WAGON,PETROL,1400,90000,795000
MITSUBISHI,LANCER,C12,1986,MANUAL,SALOON,PETROL,1500,48552,635000
MITSUBISHI,LANCER,LANCET,1979,MANUAL,SALOON,PETROL,1500,0,1390000
MITSUBISHI,LANCER,FURY ,1985,MANUAL,0,PETROL,1460,150000,700000
MITSUBISHI,LANCER,0,1985,MANUAL,SALOON,PETROL,1500,148000,1500000
MITSUBISHI,LANCER,CK 2,2000,MANUAL,0,PETROL,1500,184460,4200000
MITSUBISHI,LANCER,0,1979,MANUAL,SALOON,PETROL,1400,94000,850000
MITSUBISHI,LANCER,EVOLUTION MR,2006,MANUAL,SALOON,PETROL,2000,120000,14200000
MITSUBISHI,LANCER,EVOLUTION IX,2013,MANUAL,SALOON,PETROL,2000,100000,16500000
MITSUBISHI,LANCER,1200,1979,MANUAL,SALOON,PETROL,1200,9443,600000
MITSUBISHI,GALANT,MITSUBISHI,1985,MANUAL,SALOON,PETROL,1500,108000,650000
MITSUBISHI,LANCER,WAGON,1978,MANUAL,0,PETROL,1400,90000,495000
MITSUBISHI,LANCER,MITSUBISHI,1978,MANUAL,SALOON,PETROL,1200,111923,640000
MITSUBISHI,LANCER,1979,1979,MANUAL,SALOON,PETROL,1400,100000,1150000
MITSUBISHI,LANCER,LANCER,1982,MANUAL,SALOON,PETROL,3000,100000,600000
MITSUBISHI,LIBERO,CAR,1999,MANUAL,HATCHBACK,PETROL,1290,177000,2050000
MITSUBISHI,LANCER,EVOLUTION 8,2006,MANUAL,SALOON,PETROL,2000,110000,14500000
MITSUBISHI,LANCER,EVOLUTION 9,2013,MANUAL,SALOON,PETROL,2000,85000,16500000
MITSUBISHI,LANCER,MITSUBISHI,1984,MANUAL,0,PETROL,1600,85000,535000
MITSUBISHI,OTHER MODEL,LANCER WAGON,1992,MANUAL,STATION WAGON,PETROL,1200,222320,1200000
MITSUBISHI,LANCER,C11 WAGON,1987,MANUAL,STATION WAGON,PETROL,1300,147732,1050000
MITSUBISHI,LANCER,LANCER CK1,2001,MANUAL,SALOON,PETROL,1300,200000,2000000
MITSUBISHI,LANCER,1994,1994,MANUAL,SALOON,PETROL,1500,150000,2450000
MITSUBISHI,LANCER,1986,1986,MANUAL,STATION WAGON,PETROL,1300,521000,1350000
MITSUBISHI,LANCER,PETROL,1984,MANUAL,SALOON,PETROL,1400,250000,650000
MITSUBISHI,LANCER,MITSUBISHI,1977,MANUAL,SALOON,PETROL,1400,150000,670000
MITSUBISHI,LANCER,DEWOO,1982,MANUAL,SALOON,PETROL,1490,361200,820000
MITSUBISHI,LANCER,0,1978,MANUAL,0,PETROL,1400,200000,500000
MITSUBISHI,GALANT,MITSUBISHI GALANT,1988,MANUAL,SALOON,PETROL,1600,190000,1350000
MITSUBISHI,OTHER MODEL,STATION WAGON,2000,MANUAL,STATION WAGON,PETROL,1238,178916,5500000
MITSUBISHI,MONTERO,0,2001,MANUAL,SUV / 4X4,DIESEL,2835,180000,11500000
MITSUBISHI,MONTERO,1ST OWNER,2015,MANUAL,SUV / 4X4,DIESEL,2800,110000,26590000
MITSUBISHI,L200,L200 SPORTERO,2010,MANUAL,SUV / 4X4,DIESEL,2500,158000,8950000
MITSUBISHI,STRADA,0,1998,MANUAL,SUV / 4X4,DIESEL,2470,242726,5950000
MITSUBISHI,PAJERO,0,1994,MANUAL,SUV / 4X4,DIESEL,2800,378770,9800000
MITSUBISHI,4DR,1980,1980,MANUAL,0,DIESEL,2659,782402,4500000
MITSUBISHI,L200,0,1994,MANUAL,SUV / 4X4,DIESEL,2500,167000,2950000
MITSUBISHI,MONTERO,GLS 7 SEATER MANUAL,2001,MANUAL,SUV / 4X4,DIESEL,2800,185000,13950000
MITSUBISHI,J20,JEEP,1968,MANUAL,SUV / 4X4,DIESEL,2000,200000,4500000
MITSUBISHI,L200,SPORTERO,2012,MANUAL,0,DIESEL,2500,273922,7800000
MITSUBISHI,J20,4DR5,1967,MANUAL,SUV / 4X4,DIESEL,2200,99990,1890000
MITSUBISHI,L200,0,1987,MANUAL,0,DIESEL,2500,270000,2700000
MITSUBISHI,L200,L200,1992,MANUAL,SUV / 4X4,DIESEL,2500,150000,3800000
MITSUBISHI,OTHER MODEL,4DR5 JEEP,1980,MANUAL,0,DIESEL,2659,145000,3350000
MITSUBISHI,L200,0,1998,MANUAL,SUV / 4X4,DIESEL,2500,191141,4650000
MITSUBISHI,L200,4M40 DOUBLE CAB ,2011,MANUAL,SUV / 4X4,DIESEL,2800,184500,8995000
MITSUBISHI,4DR,1982,1982,MANUAL,SUV / 4X4,DIESEL,3000,140000,4000000
MITSUBISHI,4DR,MITSUBISHI,1970,MANUAL,0,DIESEL,2340,134400,2600000
MITSUBISHI,OTHER MODEL,GALANT  TURBO,2000,MANUAL,SALOON,DIESEL,2000,20000,3800000
MITSUBISHI,4DR,JEEP,2005,MANUAL,SUV / 4X4,DIESEL,2500,200000,3450000
MITSUBISHI,PAJERO,MITSUBISHI,1986,MANUAL,SUV / 4X4,DIESEL,2500,325000,5900000
MITSUBISHI,L200,SPORTERO,2020,MANUAL,SUV / 4X4,DIESEL,2500,113000,20000000
MITSUBISHI,LANCER,CB8,1995,MANUAL,SALOON,DIESEL,2000,270000,2350000
MITSUBISHI,4DR,RS JEEP,1968,MANUAL,SUV / 4X4,DIESEL,2650,180000,4500000
MITSUBISHI,MONTERO,0,2008,MANUAL,SUV / 4X4,DIESEL,2450,142115,10600000
MITSUBISHI,4DR,MITSUBISHI 4DR JEEP,1978,MANUAL,SUV / 4X4,DIESEL,2646,93344,4550000
MITSUBISHI,OUTLANDER,OUTLANDER JEEP,2003,TIPTRONIC,SUV / 4X4,PETROL,2400,133000,5200000
MITSUBISHI,OUTLANDER,0,2007,TIPTRONIC,SUV / 4X4,PETROL,2400,250000,7900000
MITSUBISHI,MONTERO,V6,2017,TIPTRONIC,SUV / 4X4,PETROL,3000,75000,34000000
MITSUBISHI,MONTERO,V6 FULLY LOADED,2003,TIPTRONIC,SUV / 4X4,PETROL,3500,217000,13500000
MITSUBISHI,ECLIPSE CROSS,ECLIPSE CROSS 2018,2018,TIPTRONIC,SUV / 4X4,PETROL,1500,96000,17000000
MITSUBISHI,MONTERO,V75,2000,TIPTRONIC,SUV / 4X4,PETROL,3500,200000,10700000
MITSUBISHI,MONTERO,GLX V98 FULL OPTIONS,2014,TIPTRONIC,SUV / 4X4,DIESEL,3200,149500,27250000
MITSUBISHI,MONTERO,GLX FULLY LOADED CAG,2015,TIPTRONIC,SUV / 4X4,DIESEL,3200,152500,29250000
MITSUBISHI,MONTERO,0,2015,TIPTRONIC,SUV / 4X4,DIESEL,3200,58000,34000000
MITSUBISHI,MONTERO,SPORT,2012,TIPTRONIC,0,DIESEL,2500,140000,15700000
MITSUBISHI,MONTERO,GLS DIESEL,2015,TIPTRONIC,SUV / 4X4,DIESEL,3200,150000,34500000
MITSUBISHI,MONTERO,MONTERO SPORT,2012,TIPTRONIC,SUV / 4X4,DIESEL,2500,128000,15700000
MITSUBISHI,MONTERO,SPORT ,2012,TIPTRONIC,SUV / 4X4,DIESEL,2500,136000,15975000
MITSUBISHI,MONTERO,MONTERO SPORT,2012,TIPTRONIC,SUV / 4X4,DIESEL,2500,240000,16300000
MITSUBISHI,MONTERO,SPORT,2012,TIPTRONIC,SUV / 4X4,DIESEL,2500,125000,16500000
MITSUBISHI,MONTERO,GLS,2015,TIPTRONIC,SUV / 4X4,DIESEL,3200,200000,36500000
MITSUBISHI,OUTLANDER,0,2014,TIPTRONIC,SUV / 4X4,ELECTRIC,2000,138000,14300000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,MAHINDRA,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,8995000
MAHINDRA,KUV 100,MAHINDRA,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,8995000
MAHINDRA,KUV 100,MAHINDRA,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,8995000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2024,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2023,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6494999
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,KUV 100,NXT,2025,AUTOMATIC,SUV / 4X4,DIESEL,1198,0,6495000
MAHINDRA,OTHER MODEL,CJ4 2WD JEEP,1974,MANUAL,0,PETROL,1200,300000,1450000
MAHINDRA,KUV 100,2021,2021,MANUAL,SUV / 4X4,PETROL,1200,79000,6500000
MAHINDRA,KUV 100,0,2021,MANUAL,HATCHBACK,PETROL,1198,51839,5350000
MAHINDRA,KUV 100,2021,2021,MANUAL,SUV / 4X4,PETROL,1200,63000,5600000
MAHINDRA,KUV 100,6 +,2020,MANUAL,SUV / 4X4,PETROL,1200,66000,5550000
MAHINDRA,KUV 100,SPECIAL EDITION,2021,MANUAL,SUV / 4X4,PETROL,1200,39000,6800000
MAHINDRA,OTHER MODEL,MAHINDRA JEEP (4DR5),1988,MANUAL,SUV / 4X4,DIESEL,2112,310800,1650000
MAZDA,FAMILIA,SALOON,2000,AUTOMATIC,SALOON,PETROL,1300,210000,3000000
MAZDA,DEMIO,0,2007,AUTOMATIC,HATCHBACK,PETROL,1340,152141,5250000
MAZDA,FLAIR,MAZDA,2017,AUTOMATIC,HATCHBACK,PETROL,650,71794,5850000
MAZDA,DEMIO,MAZDA,2007,AUTOMATIC,HATCHBACK,PETROL,1340,160000,4925000
MAZDA,DEMIO,0,2009,AUTOMATIC,HATCHBACK,PETROL,1300,147500,4925000
MAZDA,DEMIO,MAZDA,2009,AUTOMATIC,HATCHBACK,PETROL,1300,128000,5675000
MAZDA,AXELA,BK5P KJ-2010 /,2007,AUTOMATIC,SALOON,PETROL,1490,150000,5475000
MAZDA,6,0,2013,AUTOMATIC,SALOON,PETROL,2000,138000,13575000
MAZDA,3,0,2019,AUTOMATIC,SALOON,PETROL,1500,57000,16000000
