,brand,model,Trim / Edition,year,Transmission,Body type,fuel_type,Engine capacity,Mileage,vehicle_price,COMBINED
762,TOYOTA,AQUA,AQUA - PRIUS C,2014,AUTOMATIC,HATCHBACK,PETROL,1500,138000,7850000,AQUA AQUA - PRIUS C
763,TOYOTA,VITZ,TOYOTA,2017,AUTOMATIC,HATCHBACK,PETROL,1000,82000,7850000,VITZ TOYOTA
764,TOYOTA,PREMIO,G GRADE ,2018,AUTOMATIC,SALOON,PETROL,1500,146000,17900000,PREMIO G GRADE
765,TOYOTA,VITZ,KSP 130,2015,AUTOMATIC,0,PETROL,1000,95500,7000000,VITZ KSP 130
766,TOYOTA,YARIS,X GRADE,2024,AUTOMATIC,HATCHBACK,PETROL,1000,6000,9800000,YARIS X GRADE
767,TOYOTA,VITZ,TOYOTA,2007,AUTOMATIC,HATCHBACK,PETROL,990,148000,5700000,VITZ TOYOTA
768,TOYOTA,VITZ,0,2011,AUTOMATIC,HATCHBACK,PETROL,1300,134000,7290000,VITZ 0
769,TOYOTA,LAND CRUISER SAHARA,LC 300 V6 2024 ZX,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,0,88000000,LAND CRUISER SAHARA LC 300 V6 2024 ZX
770,TOYOTA,RAIZE,Z GRADE,2024,AUTOMATIC,SUV / 4X4,PETROL,1000,28,12900000,RAIZE Z GRADE
771,TOYOTA,VITZ,0,2018,AUTOMATIC,HATCHBACK,PETROL,1000,50000,9000000,VITZ 0
772,TOYOTA,VITZ,0,2016,AUTOMATIC,HATCHBACK,PETROL,990,89009,7450000,VITZ 0
773,TOYOTA,LAND CRUISER PRADO,TOYOTA,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,100,58000000,LAND CRUISER PRADO TOYOTA
774,TOYOTA,OTHER MODEL,LAND CRUISER LC 300,2025,AUTOMATIC,SUV / 4X4,PETROL,3500,0,87000000,OTHER MODEL LAND CRUISER LC 300
775,TOYOTA,OTHER MODEL,LANDCRUISER LC300 V8,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,0,87000000,OTHER MODEL LANDCRUISER LC300 V8
776,TOYOTA,YARIS,X GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,1000,7147,9000000,YARIS X GRADE
777,TOYOTA,RAIZE,Z GRADE,2024,AUTOMATIC,SUV / 4X4,PETROL,1000,0,13000000,RAIZE Z GRADE
778,TOYOTA,PASSO,0,2016,AUTOMATIC,HATCHBACK,PETROL,1000,108000,6700000,PASSO 0
779,TOYOTA,RAIZE,HYBRIDE,2025,AUTOMATIC,SUV / 4X4,PETROL,1200,0,13400000,RAIZE HYBRIDE
780,TOYOTA,PREMIO,G SUPERIOR,2010,AUTOMATIC,SALOON,PETROL,1500,148000,11000000,PREMIO G SUPERIOR
781,TOYOTA,VITZ,EDITION 2,2018,AUTOMATIC,HATCHBACK,PETROL,1000,86750,8650000,VITZ EDITION 2
782,TOYOTA,AXIO,2007,2007,AUTOMATIC,SALOON,PETROL,1490,136000,7850000,AXIO 2007
783,TOYOTA,VITZ,2019,2019,AUTOMATIC,HATCHBACK,PETROL,990,29000,9350000,VITZ 2019
784,TOYOTA,LAND CRUISER PRADO,TRJ150,2009,AUTOMATIC,SUV / 4X4,PETROL,2700,160000,27850000,LAND CRUISER PRADO TRJ150
785,TOYOTA,CHR,GT LED ,2017,AUTOMATIC,SUV / 4X4,PETROL,1200,134000,12750000,CHR GT LED
786,TOYOTA,VITZ,VITZ KSP 130,2015,AUTOMATIC,HATCHBACK,PETROL,990,83000,7550000,VITZ VITZ KSP 130
787,TOYOTA,LAND CRUISER PRADO,120 TX,2008,AUTOMATIC,SUV / 4X4,PETROL,2690,189000,19600000,LAND CRUISER PRADO 120 TX
788,TOYOTA,OTHER MODEL,LAND CRUISER PRADO,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,9000,49000000,OTHER MODEL LAND CRUISER PRADO
789,TOYOTA,OTHER MODEL,LAND CRUISER PRADO,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,110,58000000,OTHER MODEL LAND CRUISER PRADO
790,TOYOTA,AXIO,0,2008,AUTOMATIC,HATCHBACK,PETROL,1500,175000,6575000,AXIO 0
791,TOYOTA,ALLION,"260 A15 "" G"" GRADE ",2007,AUTOMATIC,SALOON,PETROL,1490,176000,8675000,"ALLION 260 A15 "" G"" GRADE"
792,TOYOTA,AQUA,G GRADE,2014,AUTOMATIC,HATCHBACK,PETROL,1500,131000,7375000,AQUA G GRADE
793,TOYOTA,VITZ,TOYOTA,2018,AUTOMATIC,HATCHBACK,PETROL,1000,38688,8600000,VITZ TOYOTA
794,TOYOTA,OTHER MODEL,LAND CRUISER LC300,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,0,87000000,OTHER MODEL LAND CRUISER LC300
795,TOYOTA,HARRIER,ADVANCE ELEGANCE,2017,AUTOMATIC,STATION WAGON,PETROL,2000,105000,29250000,HARRIER ADVANCE ELEGANCE
796,TOYOTA,LAND CRUISER PRADO,2023,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,0,58000000,LAND CRUISER PRADO 2023
797,TOYOTA,AYGO,X AUTOMATIC,2024,AUTOMATIC,HATCHBACK,PETROL,1000,5000,11900000,AYGO X AUTOMATIC
798,TOYOTA,VITZ,TOYOTA,2017,AUTOMATIC,HATCHBACK,PETROL,990,97000,8100000,VITZ TOYOTA
799,TOYOTA,WIGO,G GRADE,2017,AUTOMATIC,0,PETROL,1000,79000,6700000,WIGO G GRADE
800,TOYOTA,VITZ,TOYOTA VITZ,2018,AUTOMATIC,HATCHBACK,PETROL,990,83000,8900000,VITZ TOYOTA VITZ
801,TOYOTA,VITZ,KSP 130,2015,AUTOMATIC,HATCHBACK,PETROL,990,68000,7500000,VITZ KSP 130
802,TOYOTA,AXIO,NON-HYBRID (PETROL),2016,AUTOMATIC,0,PETROL,1300,96000,10800000,AXIO NON-HYBRID (PETROL)
803,TOYOTA,LAND CRUISER PRADO,250,2025,AUTOMATIC,SUV / 4X4,PETROL,2700,0,58000000,LAND CRUISER PRADO 250
804,TOYOTA,VITZ,TOYOTA,2016,AUTOMATIC,HATCHBACK,PETROL,650,89000,7550000,VITZ TOYOTA
805,TOYOTA,AXIO,X GRADE,2007,AUTOMATIC,SALOON,PETROL,1490,122000,7250000,AXIO X GRADE
806,TOYOTA,LAND CRUISER PRADO,LAND CRUISER PRADO,2025,AUTOMATIC,SUV / 4X4,PETROL,2700,0,58000000,LAND CRUISER PRADO LAND CRUISER PRADO
807,TOYOTA,YARIS,X,2023,AUTOMATIC,HATCHBACK,PETROL,1000,9700,9750000,YARIS X
808,TOYOTA,VITZ,0,2016,AUTOMATIC,HATCHBACK,PETROL,999,51000,7500000,VITZ 0
809,TOYOTA,ALLION,0,2017,AUTOMATIC,SALOON,PETROL,1500,98000,15700000,ALLION 0
810,TOYOTA,LAND CRUISER PRADO,250 VX,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,4500,61000000,LAND CRUISER PRADO 250 VX
811,TOYOTA,OTHER MODEL,LAND CRUISER V8,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,0,87000000,OTHER MODEL LAND CRUISER V8
812,TOYOTA,LAND CRUISER PRADO,TX,2015,AUTOMATIC,SUV / 4X4,PETROL,2690,75000,44800000,LAND CRUISER PRADO TX
813,TOYOTA,VITZ,TOYOTA,2008,AUTOMATIC,HATCHBACK,PETROL,1000,237000,5500000,VITZ TOYOTA
814,TOYOTA,LAND CRUISER PRADO,150,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,9800,49900000,LAND CRUISER PRADO 150
815,TOYOTA,AXIO,2015 HYBRID,2015,AUTOMATIC,SALOON,PETROL,1500,63000,11000000,AXIO 2015 HYBRID
816,TOYOTA,ALLION,0,2010,AUTOMATIC,SALOON,PETROL,1490,190189,10175000,ALLION 0
817,TOYOTA,YARIS,G 2024,2024,AUTOMATIC,HATCHBACK,PETROL,1000,10,10000000,YARIS G 2024
818,TOYOTA,COROLLA,TOYOTA,2000,AUTOMATIC,SALOON,PETROL,1497,190000,5450000,COROLLA TOYOTA
819,TOYOTA,PASSO,0,2007,AUTOMATIC,HATCHBACK,PETROL,1000,158300,4650000,PASSO 0
820,TOYOTA,VIOS,0,2007,AUTOMATIC,SALOON,PETROL,1496,131939,6250000,VIOS 0
821,TOYOTA,LAND CRUISER SAHARA,300 ZX PETROL,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,8500,85800000,LAND CRUISER SAHARA 300 ZX PETROL
822,TOYOTA,LAND CRUISER SAHARA,ZX VJA 300,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,0,94500000,LAND CRUISER SAHARA ZX VJA 300
823,TOYOTA,LAND CRUISER PRADO,TRJ150W TXL,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,13000,49800000,LAND CRUISER PRADO TRJ150W TXL
824,TOYOTA,VITZ,0,2007,AUTOMATIC,HATCHBACK,PETROL,1000,118000,5290000,VITZ 0
825,TOYOTA,YARIS,G GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,1000,15000,9500000,YARIS G GRADE
826,TOYOTA,AQUA,UNREGISTERED ,2014,AUTOMATIC,HATCHBACK,PETROL,1500,21000,10375000,AQUA UNREGISTERED
827,TOYOTA,VITZ,0,2016,AUTOMATIC,HATCHBACK,PETROL,1000,89000,7300000,VITZ 0
828,TOYOTA,PRIUS,2011,2011,AUTOMATIC,SALOON,PETROL,1790,198815,9000000,PRIUS 2011
829,TOYOTA,VITZ,SAFETY EDITION 3 LED,2019,AUTOMATIC,HATCHBACK,PETROL,1000,33000,9550000,VITZ SAFETY EDITION 3 LED
830,TOYOTA,CHR,2017,2017,AUTOMATIC,SUV / 4X4,PETROL,1,62000,15500000,CHR 2017
831,TOYOTA,CHR,NGX10 GT,2018,AUTOMATIC,0,PETROL,1200,22000,15500000,CHR NGX10 GT
832,TOYOTA,PREMIO,G SUPERIOR,2014,AUTOMATIC,SALOON,PETROL,1500,119000,13300000,PREMIO G SUPERIOR
833,TOYOTA,AXIO,0,2015,AUTOMATIC,SALOON,PETROL,1500,139659,10350000,AXIO 0
834,TOYOTA,VITZ,0,2018,AUTOMATIC,HATCHBACK,PETROL,1000,46000,8800000,VITZ 0
835,TOYOTA,AXIO,0,2018,AUTOMATIC,SALOON,PETROL,1300,75000,12350000,AXIO 0
836,TOYOTA,RAV4,G GRADE,2010,AUTOMATIC,SUV / 4X4,PETROL,2360,188000,10000000,RAV4 G GRADE
837,TOYOTA,VITZ,0,2007,AUTOMATIC,HATCHBACK,PETROL,990,123776,5750000,VITZ 0
838,TOYOTA,VITZ,0,2016,AUTOMATIC,HATCHBACK,PETROL,990,66319,7895000,VITZ 0
839,TOYOTA,VITZ,0,2018,AUTOMATIC,HATCHBACK,PETROL,990,44486,8990000,VITZ 0
840,TOYOTA,ALLION,240,2003,AUTOMATIC,SALOON,PETROL,1490,140000,7200000,ALLION 240
841,TOYOTA,LAND CRUISER SAHARA,300 ZX,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,10,110000000,LAND CRUISER SAHARA 300 ZX
842,TOYOTA,LAND CRUISER PRADO,250 VX,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,10,62000000,LAND CRUISER PRADO 250 VX
843,TOYOTA,LAND CRUISER PRADO,TX 150,2012,AUTOMATIC,SUV / 4X4,PETROL,2690,74000,37000000,LAND CRUISER PRADO TX 150
844,TOYOTA,AXIO,0,2007,AUTOMATIC,SALOON,PETROL,1490,150000,7250000,AXIO 0
845,TOYOTA,AXIO,0,2009,AUTOMATIC,SALOON,PETROL,1500,135000,7800000,AXIO 0
846,TOYOTA,PREMIO,G SUPERIOR ,2011,AUTOMATIC,SALOON,PETROL,1500,176000,11000000,PREMIO G SUPERIOR
847,TOYOTA,VIOS,0,2008,AUTOMATIC,SALOON,PETROL,1497,143668,6425000,VIOS 0
848,TOYOTA,YARIS,X GRADA,2022,AUTOMATIC,HATCHBACK,PETROL,1000,15000,9100000,YARIS X GRADA
849,TOYOTA,LAND CRUISER PRADO,150 TX,2015,AUTOMATIC,0,PETROL,2700,86000,48000000,LAND CRUISER PRADO 150 TX
850,TOYOTA,VITZ,0,2018,AUTOMATIC,0,PETROL,1000,63000,8450000,VITZ 0
851,TOYOTA,LAND CRUISER PRADO,TX 120,2004,AUTOMATIC,SUV / 4X4,PETROL,2700,300000,21000000,LAND CRUISER PRADO TX 120
852,TOYOTA,LAND CRUISER PRADO,0,2000,AUTOMATIC,SUV / 4X4,PETROL,3370,188000,11950000,LAND CRUISER PRADO 0
853,TOYOTA,LAND CRUISER SAHARA,300 ZX PETROL,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,5000,86000000,LAND CRUISER SAHARA 300 ZX PETROL
854,TOYOTA,LAND CRUISER PRADO,2023,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,14000,49900000,LAND CRUISER PRADO 2023
855,TOYOTA,VITZ,VITZ 2017,2017,AUTOMATIC,HATCHBACK,PETROL,1000,60000,7800000,VITZ VITZ 2017
856,TOYOTA,MARK,TOYOTA,2008,AUTOMATIC,SALOON,PETROL,2500,85000,9350000,MARK TOYOTA
857,TOYOTA,AQUA,0,2013,AUTOMATIC,HATCHBACK,PETROL,1490,98086,7890000,AQUA 0
858,TOYOTA,AXIO,0,2015,AUTOMATIC,HATCHBACK,PETROL,1000,123455,10890000,AXIO 0
859,TOYOTA,VITZ,2018,2018,AUTOMATIC,HATCHBACK,PETROL,1000,48000,9200000,VITZ 2018
860,TOYOTA,CHR,0,2018,AUTOMATIC,COUP̩/SPORTS,PETROL,1200,60609,16500000,CHR 0
861,TOYOTA,VITZ,0,2007,AUTOMATIC,HATCHBACK,PETROL,1000,175000,5300000,VITZ 0
862,TOYOTA,VITZ,0,2016,AUTOMATIC,HATCHBACK,PETROL,1000,90000,7800000,VITZ 0
863,TOYOTA,HARRIER,TOYOTA HARRIER 2015,2015,AUTOMATIC,SUV / 4X4,PETROL,2500,114000,25000000,HARRIER TOYOTA HARRIER 2015
864,TOYOTA,VITZ,TOYOTA,2018,AUTOMATIC,HATCHBACK,PETROL,990,33200,8800000,VITZ TOYOTA
865,TOYOTA,PREMIO,G SUPERIOR 2019,2019,AUTOMATIC,SALOON,PETROL,1500,136000,17800000,PREMIO G SUPERIOR 2019
866,TOYOTA,STARLET,EP91,1997,AUTOMATIC,HATCHBACK,PETROL,1330,231000,3675000,STARLET EP91
867,TOYOTA,HARRIER,Z GRADE,2024,AUTOMATIC,SUV / 4X4,PETROL,2000,3500,33900000,HARRIER Z GRADE
868,TOYOTA,RAV4,2005,2005,AUTOMATIC,SUV / 4X4,PETROL,2000,155000,6975000,RAV4 2005
869,TOYOTA,VITZ,0,2015,AUTOMATIC,HATCHBACK,PETROL,990,91614,7590000,VITZ 0
870,TOYOTA,VITZ,SAFETY,2018,AUTOMATIC,HATCHBACK,PETROL,1000,31500,9000000,VITZ SAFETY
871,TOYOTA,PASSO,0,2015,AUTOMATIC,HATCHBACK,PETROL,990,103262,6290000,PASSO 0
872,TOYOTA,PIXIS,TOYOTA,2019,AUTOMATIC,HATCHBACK,PETROL,650,11000,6800000,PIXIS TOYOTA
873,TOYOTA,AXIO,NKE165 2016,2016,AUTOMATIC,SALOON,PETROL,1500,76300,12500000,AXIO NKE165 2016
874,TOYOTA,AXIO,G GRADE,2007,AUTOMATIC,SALOON,PETROL,1500,133375,7800000,AXIO G GRADE
875,TOYOTA,RAIZE,G GRADE,2024,AUTOMATIC,SUV / 4X4,PETROL,1000,16000,11500000,RAIZE G GRADE
876,TOYOTA,PASSO,TOYOTA,2009,AUTOMATIC,HATCHBACK,PETROL,1000,217000,4550000,PASSO TOYOTA
877,TOYOTA,WIGO,0,2018,AUTOMATIC,HATCHBACK,PETROL,998,95924,7090000,WIGO 0
878,TOYOTA,LAND CRUISER PRADO,TX-L BLACK EDITION,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,8500,53500000,LAND CRUISER PRADO TX-L BLACK EDITION
879,TOYOTA,AXIO,0,2011,AUTOMATIC,SALOON,PETROL,1490,190944,8190000,AXIO 0
880,TOYOTA,VITZ,0,2012,AUTOMATIC,HATCHBACK,PETROL,990,91720,7175000,VITZ 0
881,TOYOTA,VITZ,SAFETY EDITION,2018,AUTOMATIC,HATCHBACK,PETROL,1000,96532,8575000,VITZ SAFETY EDITION
882,TOYOTA,VITZ,0,2016,AUTOMATIC,HATCHBACK,PETROL,990,88603,7990000,VITZ 0
883,TOYOTA,VITZ,0,2016,AUTOMATIC,HATCHBACK,PETROL,990,95795,8075000,VITZ 0
884,TOYOTA,AQUA,0,2017,AUTOMATIC,HATCHBACK,PETROL,1500,132500,9875000,AQUA 0
885,TOYOTA,VITZ,0,2016,AUTOMATIC,HATCHBACK,PETROL,990,98064,7590000,VITZ 0
886,TOYOTA,PASSO,AUTO,2007,AUTOMATIC,HATCHBACK,PETROL,1000,128000,4500000,PASSO AUTO
887,TOYOTA,PREMIO,PREMIO G SUPERIOR,2018,AUTOMATIC,SALOON,PETROL,1500,74600,16500000,PREMIO PREMIO G SUPERIOR
888,TOYOTA,AQUA,AQUA,2015,AUTOMATIC,HATCHBACK,PETROL,1490,119000,8950000,AQUA AQUA
889,TOYOTA,VITZ,0,2015,AUTOMATIC,HATCHBACK,PETROL,1000,52300,7500000,VITZ 0
890,TOYOTA,YARIS,TOYOTA,2012,AUTOMATIC,SALOON,PETROL,1300,128000,7950000,YARIS TOYOTA
891,TOYOTA,PREMIO,G SUPERIOR ,2014,AUTOMATIC,SALOON,PETROL,1500,114521,14500000,PREMIO G SUPERIOR
892,TOYOTA,LAND CRUISER PRADO,G FRONTIER,2017,AUTOMATIC,SUV / 4X4,PETROL,2700,70000,47500000,LAND CRUISER PRADO G FRONTIER
893,TOYOTA,AQUA,S GRADE,2012,AUTOMATIC,HATCHBACK,PETROL,1490,138880,7800000,AQUA S GRADE
894,TOYOTA,ALLION,0,2013,AUTOMATIC,SALOON,PETROL,1500,90450,12050000,ALLION 0
895,TOYOTA,VITZ,SCP90,2010,AUTOMATIC,HATCHBACK,PETROL,1300,88000,5950000,VITZ SCP90
896,TOYOTA,CAMRY,0,2003,AUTOMATIC,SALOON,PETROL,2995,115108,5990000,CAMRY 0
897,TOYOTA,LAND CRUISER PRADO,2015,2015,AUTOMATIC,SUV / 4X4,PETROL,3000,155000,48500000,LAND CRUISER PRADO 2015
898,TOYOTA,LAND CRUISER PRADO,FACELIFT,2017,AUTOMATIC,SUV / 4X4,PETROL,2700,48000,59000000,LAND CRUISER PRADO FACELIFT
899,TOYOTA,LAND CRUISER PRADO,TX FULLY LOADED,2018,AUTOMATIC,SUV / 4X4,PETROL,2800,98000,60000000,LAND CRUISER PRADO TX FULLY LOADED
900,TOYOTA,COROLLA,CE-90,1991,AUTOMATIC,SALOON,PETROL,1970,437322,2090000,COROLLA CE-90
901,TOYOTA,CHR,TOYOTA,2017,AUTOMATIC,SUV / 4X4,PETROL,1300,80300,14300000,CHR TOYOTA
902,TOYOTA,VITZ,KSP90,2007,AUTOMATIC,HATCHBACK,PETROL,950,184000,4900000,VITZ KSP90
903,TOYOTA,WIGO,0,2017,AUTOMATIC,HATCHBACK,PETROL,998,24000,6890000,WIGO 0
904,TOYOTA,LAND CRUISER SAHARA,V8 FACELIFT,2014,AUTOMATIC,SUV / 4X4,PETROL,4600,100600,65000000,LAND CRUISER SAHARA V8 FACELIFT
905,TOYOTA,PRIUS,S GRADE,2011,AUTOMATIC,SALOON,PETROL,1500,140000,8980000,PRIUS S GRADE
906,TOYOTA,VELLFIRE,EXECUTIVE LOUNGE,2024,AUTOMATIC,MPV,PETROL,2500,100,68900000,VELLFIRE EXECUTIVE LOUNGE
907,TOYOTA,AQUA,0,2012,AUTOMATIC,HATCHBACK,PETROL,1500,150000,7400000,AQUA 0
908,TOYOTA,LAND CRUISER PRADO,TX 150,2015,AUTOMATIC,STATION WAGON,PETROL,2690,34000,485000000,LAND CRUISER PRADO TX 150
909,TOYOTA,WIGO,2018,2018,AUTOMATIC,HATCHBACK,PETROL,1000,50000,7000000,WIGO 2018
910,TOYOTA,FJ CRUISER,V6,2014,AUTOMATIC,SUV / 4X4,PETROL,3990,79950,29500000,FJ CRUISER V6
911,TOYOTA,ALLION,G GRADE ANNIVERSARY,2005,AUTOMATIC,SALOON,PETROL,1500,153280,8250000,ALLION G GRADE ANNIVERSARY
912,TOYOTA,LAND CRUISER PRADO,2017,2017,AUTOMATIC,SUV / 4X4,PETROL,2700,75000,47950000,LAND CRUISER PRADO 2017
913,TOYOTA,PREMIO,G SUPERIOR,2017,AUTOMATIC,SALOON,PETROL,1500,74000,16800000,PREMIO G SUPERIOR
914,TOYOTA,AQUA,2013,2013,AUTOMATIC,HATCHBACK,PETROL,1500,180000,7300000,AQUA 2013
915,TOYOTA,PREMIO,260 G SUPERIOR ,2013,AUTOMATIC,SALOON,PETROL,1500,162000,12650000,PREMIO 260 G SUPERIOR
916,TOYOTA,PREMIO,G SUPERIOR,2015,AUTOMATIC,SALOON,PETROL,1590,117000,14800000,PREMIO G SUPERIOR
917,TOYOTA,VITZ,2016,2016,AUTOMATIC,HATCHBACK,PETROL,1000,54625,7675000,VITZ 2016
918,TOYOTA,LAND CRUISER PRADO,G - FRONTIER,2017,AUTOMATIC,SUV / 4X4,PETROL,2700,86000,57500000,LAND CRUISER PRADO G - FRONTIER
919,TOYOTA,VITZ,TOYOTA,2018,AUTOMATIC,HATCHBACK,PETROL,990,15400,10500000,VITZ TOYOTA
920,TOYOTA,LAND CRUISER PRADO,TRJ150 LATEST FACE,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,8000,67450000,LAND CRUISER PRADO TRJ150 LATEST FACE
921,TOYOTA,LAND CRUISER PRADO,TOYOTA,2017,AUTOMATIC,SUV / 4X4,PETROL,2700,51000,57000000,LAND CRUISER PRADO TOYOTA
922,TOYOTA,PREMIO,G SUPERIOR ,2007,AUTOMATIC,SALOON,PETROL,1500,170000,9100000,PREMIO G SUPERIOR
923,TOYOTA,LAND CRUISER PRADO,G FRONTIER,2017,AUTOMATIC,SUV / 4X4,PETROL,2700,109000,53500000,LAND CRUISER PRADO G FRONTIER
924,TOYOTA,RAV4,TOYOTA,2003,AUTOMATIC,SUV / 4X4,PETROL,1998,169554,7000000,RAV4 TOYOTA
925,TOYOTA,CHR,TOYOTA,2017,AUTOMATIC,SUV / 4X4,PETROL,1200,68750,13950000,CHR TOYOTA
926,TOYOTA,ALLION,ALLION,2010,AUTOMATIC,SALOON,PETROL,1500,174652,9500000,ALLION ALLION
927,TOYOTA,PREMIO,G SUPERIOR ,2011,AUTOMATIC,SALOON,PETROL,1500,127854,10700000,PREMIO G SUPERIOR
928,TOYOTA,ESQUIRE,0,2014,AUTOMATIC,MPV,PETROL,1800,120000,19500000,ESQUIRE 0
929,TOYOTA,ALLION,240,2001,AUTOMATIC,SALOON,PETROL,1499,240000,6550001,ALLION 240
930,TOYOTA,PASSO,LIMITED EDITION,2009,AUTOMATIC,HATCHBACK,PETROL,1000,171000,4900000,PASSO LIMITED EDITION
931,TOYOTA,HARRIER,GS SPORT,2015,AUTOMATIC,SUV / 4X4,PETROL,2000,76000,24890000,HARRIER GS SPORT
932,TOYOTA,VITZ,0,2019,AUTOMATIC,0,PETROL,990,35680,9600000,VITZ 0
933,TOYOTA,LAND CRUISER PRADO,2012,2012,AUTOMATIC,SUV / 4X4,PETROL,2700,143000,36000000,LAND CRUISER PRADO 2012
934,TOYOTA,LAND CRUISER PRADO,TZ.L,2023,AUTOMATIC,SUV / 4X4,PETROL,2800,0,58000000,LAND CRUISER PRADO TZ.L
935,TOYOTA,COROLLA,TOYOTA,2001,AUTOMATIC,SALOON,PETROL,1500,236000,5250000,COROLLA TOYOTA
936,TOYOTA,AXIO,2013,2013,AUTOMATIC,SALOON,PETROL,1500,143000,9100004,AXIO 2013
937,TOYOTA,CHR,2020,2020,AUTOMATIC,SUV / 4X4,PETROL,1200,41000,18500000,CHR 2020
938,TOYOTA,VITZ,0,2019,AUTOMATIC,HATCHBACK,PETROL,1000,47000,9375000,VITZ 0
939,TOYOTA,AXIO,2008,2008,AUTOMATIC,0,PETROL,1500,107000,7900000,AXIO 2008
940,TOYOTA,VITZ,SAFETY EDITION,2016,AUTOMATIC,HATCHBACK,PETROL,990,80000,7690000,VITZ SAFETY EDITION
941,TOYOTA,CHR,CAX,2017,AUTOMATIC,SALOON,PETROL,1190,79000,14000000,CHR CAX
942,TOYOTA,PASSO,XL PACKAGE,2017,AUTOMATIC,HATCHBACK,PETROL,990,56000,7500000,PASSO XL PACKAGE
943,TOYOTA,CHR,NGX50,2017,AUTOMATIC,SUV / 4X4,PETROL,1200,79800,14100000,CHR NGX50
944,TOYOTA,LAND CRUISER PRADO,(USED),2016,AUTOMATIC,SUV / 4X4,PETROL,2700,27000,56500000,LAND CRUISER PRADO (USED)
945,TOYOTA,CHR,GT NGX10,2019,AUTOMATIC,SUV / 4X4,PETROL,1200,84000,15150000,CHR GT NGX10
946,TOYOTA,RAIZE,Z GRADE,2020,AUTOMATIC,HATCHBACK,PETROL,1000,58990,12300000,RAIZE Z GRADE
947,TOYOTA,HARRIER,2016,2016,AUTOMATIC,STATION WAGON,PETROL,2000,90000,24000000,HARRIER 2016
948,TOYOTA,CHR,0,2018,AUTOMATIC,SUV / 4X4,PETROL,1200,75700,14700000,CHR 0
949,TOYOTA,VITZ,TOYOTA,2015,AUTOMATIC,HATCHBACK,PETROL,1000,138000,7400000,VITZ TOYOTA
950,TOYOTA,RUSH,0,2013,AUTOMATIC,HATCHBACK,PETROL,1500,136265,9565000,RUSH 0
951,TOYOTA,CARINA,TOYOTA,1999,AUTOMATIC,SALOON,PETROL,1500,181000,4900000,CARINA TOYOTA
952,TOYOTA,LAND CRUISER PRADO,LAND CRUISER PRADO,2017,AUTOMATIC,SUV / 4X4,PETROL,2700,54000,55000000,LAND CRUISER PRADO LAND CRUISER PRADO
953,TOYOTA,VITZ,2015,2015,AUTOMATIC,HATCHBACK,PETROL,1000,110000,7875000,VITZ 2015
954,TOYOTA,ALLION,N ZT 260,2009,AUTOMATIC,SALOON,PETROL,1500,141000,11000000,ALLION N ZT 260
955,TOYOTA,ALLION,0,2010,AUTOMATIC,SALOON,PETROL,1500,186000,9800000,ALLION 0
956,TOYOTA,VITZ,0,2015,AUTOMATIC,HATCHBACK,PETROL,990,86150,7690000,VITZ 0
957,TOYOTA,CHR,GT NGX10,2019,AUTOMATIC,SUV / 4X4,PETROL,1200,95000,15700000,CHR GT NGX10
958,TOYOTA,LAND CRUISER PRADO,0,2015,AUTOMATIC,SUV / 4X4,PETROL,2700,122000,42750000,LAND CRUISER PRADO 0
959,TOYOTA,VITZ,FULLY LOADED,2017,AUTOMATIC,HATCHBACK,PETROL,1000,57000,8700000,VITZ FULLY LOADED
960,TOYOTA,AXIO,TOYOTA,2014,AUTOMATIC,SALOON,PETROL,1500,127000,10250000,AXIO TOYOTA
961,TOYOTA,AXIO,AXIO WXB,2018,AUTOMATIC,0,PETROL,1500,55000,15000000,AXIO AXIO WXB
962,TOYOTA,HARRIER,TOYOTA,2007,AUTOMATIC,SUV / 4X4,PETROL,2400,165398,9600000,HARRIER TOYOTA
963,TOYOTA,LAND CRUISER PRADO,TX150,2015,AUTOMATIC,SUV / 4X4,PETROL,2700,146000,49900000,LAND CRUISER PRADO TX150
964,TOYOTA,YARIS,X  GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,1000,15000,8950000,YARIS X  GRADE
965,TOYOTA,OTHER MODEL,PROGRES JAPAN,1999,AUTOMATIC,SALOON,PETROL,2500,184500,4850000,OTHER MODEL PROGRES JAPAN
