date_posted,brand,model,Trim / Edition,year,Transmission,Body type,fuel_type,Engine capacity,mileage_km,vehicle_price
2025-11-17,HONDA,CRV,VVIT 7 SEATER UNREGI,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,1000,32500000
2025-11-15,HONDA,FIT,GP5,2013,AUTOMATIC,HATCHBACK,PETROL,1500,140000,7975000
2025-11-04,HONDA,FIT,GE06,2008,AUTOMATIC,HATCHBACK,PETROL,1330,80561,5850000
2025-11-07,HONDA,CIVIC,2017,2017,AUTOMATIC,HATCHBACK,PETROL,1000,68952,12800000
2025-11-16,HONDA,WRV,0,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,17000000
2025-11-09,HONDA,VEZEL,Z PREMIUM,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,19500000
2025-11-05,HONDA,AIRWAVE,0,2007,AUTOMATIC,STATION WAGON,PETROL,1500,179000,6100000
2025-11-04,HONDA,CIVIC,CIVIC EX,2018,AUTOMATIC,HATCHBACK,PETROL,1000,92000,13975000
2025-11-18,HONDA,VEZEL,Z-PLAY MOON ROOF,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,1000,20650000
2025-11-04,HONDA,CITY,RS TURBO 2025,2025,AUTOMATIC,SALOON,PETROL,1000,0,14350000
2025-11-03,HONDA,FIT,GP 1,2010,AUTOMATIC,HATCHBACK,PETROL,1330,146764,6459000
2025-11-03,HONDA,CIVIC,ES-8,2005,AUTOMATIC,SALOON,PETROL,1490,213400,5850000
2025-11-03,HONDA,NBOX,0,2016,AUTOMATIC,HATCHBACK,PETROL,650,105327,6495000
2025-11-03,HONDA,GRACE,EX GRADE,2015,AUTOMATIC,SALOON,PETROL,1500,56000,10500000
2025-11-03,HONDA,CITY,0,2025,AUTOMATIC,SALOON,PETROL,1000,100,14700000
2025-11-03,HONDA,VEZEL,Z GRADE,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,20000000
2025-11-03,HONDA,FIT,GD1,2004,AUTOMATIC,HATCHBACK,PETROL,1300,166000,5275000
2025-11-03,HONDA,VEZEL,RS,2017,AUTOMATIC,SUV / 4X4,PETROL,1500,130000,12750000
2025-11-02,HONDA,VEZEL,0,2015,AUTOMATIC,SUV / 4X4,PETROL,1500,70000,9500000
2025-11-02,HONDA,AIRWAVE,0,2006,AUTOMATIC,STATION WAGON,PETROL,1500,261000,7100000
2025-11-02,HONDA,CRV,CR-V  2019,2019,AUTOMATIC,SUV / 4X4,PETROL,1500,84000,19500000
2025-11-02,HONDA,CITY,HONDA,2024,AUTOMATIC,SALOON,PETROL,1000,6000,12975000
2025-11-02,HONDA,CIVIC,EX TYPE R MODIFIED,2018,AUTOMATIC,SALOON,PETROL,1000,78000,14850000
2025-11-09,HONDA,CIVIC,EX TECH PACK,2018,AUTOMATIC,SALOON,PETROL,1000,65000,14275000
2025-11-01,HONDA,VEZEL,0,2014,AUTOMATIC,SUV / 4X4,PETROL,1500,119000,9650000
2025-11-08,HONDA,CRV,0,2010,AUTOMATIC,SUV / 4X4,PETROL,2000,300000,9499998
2025-11-06,HONDA,VEZEL,Z,2023,AUTOMATIC,SUV / 4X4,PETROL,1500,8750,18500000
2025-11-01,HONDA,ZRV Z,PREMIUM,2023,AUTOMATIC,SUV / 4X4,PETROL,1500,11500,22900000
2025-11-01,HONDA,FIT,GP 5,2014,AUTOMATIC,HATCHBACK,PETROL,1500,119000,7700000
2025-11-01,HONDA,CITY,RS V-TEC TURBO ,2025,AUTOMATIC,SALOON,PETROL,1000,0,14250000
2025-11-01,HONDA,FIT SHUTTLE,0,2013,AUTOMATIC,HATCHBACK,PETROL,1300,165000,9200000
2025-11-17,HONDA,CITY,RS,2025,AUTOMATIC,SALOON,PETROL,1000,0,13900000
2025-11-01,HONDA,CRV,AUSTRALIAN 7 SEATER,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,70,33650000
2025-10-31,HONDA,CIVIC,EX,2017,AUTOMATIC,HATCHBACK,PETROL,1000,39900,14000000
2025-11-03,HONDA,CIVIC,HONDA,2018,AUTOMATIC,SALOON,PETROL,1000,20250,14600000
2025-11-18,HONDA,VEZEL,Z,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,18950000
2025-10-31,HONDA,FIT,GP5,2014,AUTOMATIC,HATCHBACK,PETROL,1490,162000,7350000
2025-10-31,HONDA,CITY,FIT ARIA BODY,2005,AUTOMATIC,SALOON,PETROL,1500,170000,4425000
2025-11-18,HONDA,CITY,RS HIGHEST GRADE,2025,AUTOMATIC,SALOON,PETROL,1000,35,14400000
2025-11-18,HONDA,VEZEL,HONDA VEZEL Z RU3,2014,AUTOMATIC,SUV / 4X4,PETROL,1500,126000,10000000
2025-11-15,HONDA,VEZEL,0,2015,AUTOMATIC,STATION WAGON,PETROL,1499,312000,11300000
2025-10-30,HONDA,VEZEL,RS SENSING,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,137428,14000000
2025-11-10,HONDA,CITY,RS TURBO 2025,2025,AUTOMATIC,SALOON,PETROL,1000,0,13950000
2025-11-08,HONDA,CITY,RS,2025,AUTOMATIC,SALOON,PETROL,1500,0,14200000
2025-10-30,HONDA,NBOX,0,2016,AUTOMATIC,STATION WAGON,PETROL,660,120000,7400000
2025-11-17,HONDA,NWGN,G,2023,AUTOMATIC,HATCHBACK,PETROL,650,6000,7500000
2025-11-11,HONDA,VEZEL,X HUNT,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,17900000
2025-11-08,HONDA,CIVIC,EG8,1994,AUTOMATIC,SALOON,PETROL,1500,56000,3800000
2025-11-10,HONDA,VEZEL,Z PLAY PACK 2024,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,0,21000000
2025-11-09,HONDA,GRACE,EX,2016,AUTOMATIC,SALOON,PETROL,1500,86000,9000000
2025-11-06,HONDA,VEZEL,Z PLAY FULLY LOADED,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,0,21950000
2025-10-29,HONDA,CIVIC,0,2019,AUTOMATIC,SALOON,PETROL,1000,59089,14500000
2025-10-29,HONDA,FIT,0,2007,AUTOMATIC,HATCHBACK,PETROL,1330,211250,5050000
2025-10-28,HONDA,FIT,GP 1,2012,AUTOMATIC,HATCHBACK,PETROL,1330,160000,6500000
2025-10-28,HONDA,NWGN,CUSTOM L,2023,AUTOMATIC,0,PETROL,660,13000,7900000
2025-11-13,HONDA,FIT,GP5,2014,AUTOMATIC,HATCHBACK,PETROL,1500,63324,8700000
2025-10-28,HONDA,CITY,0,2001,AUTOMATIC,SALOON,PETROL,1500,210000,3500000
2025-10-28,HONDA,CIVIC,0,2017,AUTOMATIC,HATCHBACK,PETROL,988,118000,13300000
2025-10-28,HONDA,NBOX,CUSTOM UNREG 2025,2025,AUTOMATIC,MPV,PETROL,660,0,9250000
2025-11-02,HONDA,VEZEL,HONDA,2014,AUTOMATIC,SUV / 4X4,PETROL,1500,186000,9800000
2025-10-28,HONDA,FIT,GP5 S GRADE,2014,AUTOMATIC,HATCHBACK,PETROL,1490,215000,8000000
2025-10-27,HONDA,VEZEL,Z GRADE,2025,AUTOMATIC,STATION WAGON,PETROL,1500,0,19500000
2025-10-28,HONDA,VEZEL,0,2017,AUTOMATIC,SUV / 4X4,PETROL,1500,108040,13500000
2025-11-02,HONDA,CRV,RD5,2004,AUTOMATIC,SUV / 4X4,PETROL,2000,169000,6900000
2025-10-27,HONDA,CIVIC,EX TYPE R MODIFIED ,2018,AUTOMATIC,HATCHBACK,PETROL,1000,65000,14550000
2025-10-27,HONDA,CIVIC,EX  MODIFIED  ,2018,AUTOMATIC,HATCHBACK,PETROL,1000,95000,13625000
2025-11-01,HONDA,FIT,GP5,2015,AUTOMATIC,HATCHBACK,PETROL,1500,120000,8390000
2025-11-04,HONDA,VEZEL,Z PREMIUM,2023,AUTOMATIC,SUV / 4X4,PETROL,1500,8500,19000000
2025-10-27,HONDA,GRACE,0,2019,AUTOMATIC,SALOON,PETROL,1500,71000,12100000
2025-10-27,HONDA,CRV,0,2017,AUTOMATIC,SUV / 4X4,PETROL,1500,45000,18000000
2025-10-27,HONDA,VEZEL,RS,2018,AUTOMATIC,0,PETROL,1450,107000,14000000
2025-10-30,HONDA,VEZEL,Z PLAY,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,21000000
2025-10-26,HONDA,VEZEL,Z PLAY FULL LORDED,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,10000,21050000
2025-10-26,HONDA,CRV,2019,2019,AUTOMATIC,0,PETROL,1490,29000,23000000
2025-10-26,HONDA,CIVIC,FD3,2008,AUTOMATIC,SALOON,PETROL,1330,129000,7350000
2025-10-26,HONDA,NWGN,L,2024,AUTOMATIC,0,PETROL,660,13000,7800000
2025-10-25,HONDA,CITY,RS TURBO,2025,AUTOMATIC,SALOON,PETROL,1000,0,14500000
2025-11-09,HONDA,CITY,RS TURBO,2025,AUTOMATIC,SALOON,PETROL,1000,0,14650000
2025-11-14,HONDA,CITY,RS TURBO,2025,AUTOMATIC,SALOON,PETROL,1000,0,14390000
2025-10-25,HONDA,CRV,AUSTRALIAN,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,100,33750000
2025-11-02,HONDA,CITY,SV TURBO,2025,AUTOMATIC,SALOON,PETROL,1000,0,14400000
2025-10-25,HONDA,NBOX,HONDA N BOX CAR,2023,AUTOMATIC,HATCHBACK,PETROL,650,9500,7975000
2025-10-26,HONDA,NBOX,CUSTOM TURBO,2024,AUTOMATIC,0,PETROL,660,25000,8350000
2025-10-25,HONDA,CRV,0,2019,AUTOMATIC,SUV / 4X4,PETROL,1500,87000,19000000
2025-11-09,HONDA,FIT,GE6,2008,AUTOMATIC,HATCHBACK,PETROL,1330,167000,5650000
2025-10-30,HONDA,CIVIC,0,2006,AUTOMATIC,SALOON,PETROL,1500,199000,5950000
2025-10-24,HONDA,CRV,RE2,2009,AUTOMATIC,SUV / 4X4,PETROL,2000,153000,9975000
2025-10-23,HONDA,NWGN,CUSTOM L TURBO,2024,AUTOMATIC,HATCHBACK,PETROL,660,350,9500000
2025-10-23,HONDA,VEZEL,Z BRAND NEW,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,20250000
2025-10-23,HONDA,NBOX,CUSTOM 2025,2025,AUTOMATIC,MPV,PETROL,660,0,9250000
2025-10-23,HONDA,NWGN,CUSTOM UNREGISTER,2023,AUTOMATIC,STATION WAGON,PETROL,660,4000,8950000
2025-11-08,HONDA,VEZEL,Z GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,1500,16500,17200000
2025-11-20,HONDA,CIVIC,CIVIC EX VETEC CVT,2018,AUTOMATIC,HATCHBACK,PETROL,1000,32995,12900000
2025-10-29,HONDA,STEP WAGON,SPADA PREMIUM LINE,2024,AUTOMATIC,STATION WAGON,PETROL,1500,6000,27850000
2025-10-22,HONDA,FIT,GP1,2013,AUTOMATIC,HATCHBACK,PETROL,1300,103700,7175000
2025-10-22,HONDA,VEZEL,2015,2015,AUTOMATIC,SUV / 4X4,PETROL,1500,163000,11000000
2025-10-22,HONDA,CITY,0,2003,AUTOMATIC,SALOON,PETROL,1497,247758,5300000
2025-10-31,HONDA,VEZEL,Z,2025,AUTOMATIC,SUV / 4X4,PETROL,1490,0,19800000
2025-11-17,HONDA,NWGN,G,2025,AUTOMATIC,STATION WAGON,PETROL,650,0,7950000
2025-10-22,HONDA,CRV,VTI L 7 SEATER B/NEW,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,0,33500000
2025-10-22,HONDA,CIVIC,0,2017,AUTOMATIC,SALOON,PETROL,1000,72000,11800000
2025-10-22,HONDA,ZRV Z,HONDA ZRV Z PREMIUM,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,2500,25000000
2025-10-31,HONDA,CITY,RS TURBO,2025,AUTOMATIC,SALOON,PETROL,999,50,14390000
2025-10-31,HONDA,CITY,RS 2025,2025,AUTOMATIC,SALOON,PETROL,1000,100,14450000
2025-11-11,HONDA,CRV,EX MASTERPIECE,2019,AUTOMATIC,SUV / 4X4,PETROL,1500,83600,20500000
2025-10-21,HONDA,VEZEL,Z PLAY,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,21900000
2025-10-21,HONDA,VEZEL,X HUNT,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,18000000
2025-10-31,HONDA,CITY,RS TURBO,2025,AUTOMATIC,SALOON,PETROL,1000,10,14350000
2025-11-19,HONDA,VEZEL,Z PREMIUM,2025,AUTOMATIC,COUP̩/SPORTS,PETROL,1500,0,18550000
2025-11-18,HONDA,CRV,2018,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,99000,17500000
2025-11-10,HONDA,CRV,VTI L 7 SEATER,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,29750000
2025-10-21,HONDA,NBOX,0,2023,AUTOMATIC,HATCHBACK,PETROL,650,12788,8050000
2025-10-20,HONDA,VEZEL,Z SUNSHINE WHITE,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,18500000
2025-10-21,HONDA,CITY,HONDA,2025,AUTOMATIC,SALOON,PETROL,1000,0,13600000
2025-10-20,HONDA,FIT ARIA,GD8,2008,AUTOMATIC,SALOON,PETROL,1500,230000,5850000
2025-10-19,HONDA,VEZEL,0,2014,AUTOMATIC,SUV / 4X4,PETROL,1500,109000,9950000
2025-10-19,HONDA,CITY,0,2001,AUTOMATIC,SALOON,PETROL,1500,240000,3750000
2025-10-19,HONDA,GRACE,0,2016,AUTOMATIC,SALOON,PETROL,1500,92000,9900000
2025-11-19,HONDA,CRV,EX MASTERPIECE JAPAN,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,64000,22500000
2025-10-18,HONDA,CRV,0,2019,AUTOMATIC,SUV / 4X4,PETROL,1500,71000,22500000
2025-10-18,HONDA,FIT,0,2013,AUTOMATIC,0,PETROL,1330,85000,7500000
2025-11-06,HONDA,FIT,GP5 S GRADE,2014,AUTOMATIC,HATCHBACK,PETROL,1500,90000,8600000
2025-10-18,HONDA,NBOX,HONDA,2019,AUTOMATIC,MPV,PETROL,650,47570,7000000
2025-10-18,HONDA,CRV,0,2007,AUTOMATIC,SUV / 4X4,PETROL,2350,242800,9000000
2025-11-08,HONDA,ZRV Z,GRADE Z,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,7000,21500000
2025-10-18,HONDA,CRV,FULLY LOADED,2019,AUTOMATIC,SUV / 4X4,PETROL,1500,79700,19300000
2025-10-27,HONDA,CIVIC,SEDAN TECH PACK ,2019,AUTOMATIC,SALOON,PETROL,1000,60000,13750000
2025-10-18,HONDA,VEZEL,Z PREMIUM,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,200,20000000
2025-11-20,HONDA,CRV,RM1,2014,AUTOMATIC,SUV / 4X4,PETROL,1990,188000,12500000
2025-11-18,HONDA,FIT SHUTTLE,0,2013,AUTOMATIC,0,PETROL,1330,150000,8500000
2025-11-11,HONDA,CITY,RS TURBO,2025,AUTOMATIC,SALOON,PETROL,1000,0,13700000
2025-10-22,HONDA,FIT,HONDA GP5,2014,AUTOMATIC,HATCHBACK,PETROL,1500,175000,7300000
2025-11-06,HONDA,VEZEL,Z PLAY FULLY LOADED,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,0,22450000
2025-10-24,HONDA,HRV,0,2001,AUTOMATIC,SUV / 4X4,PETROL,1590,250000,5150000
2025-10-22,HONDA,CRV,VIT L 7 SEATER B/NEW,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,34000000
2025-10-31,HONDA,CITY,RS TURBO SPORTS,2025,AUTOMATIC,SALOON,PETROL,1000,1,14350000
2025-10-17,HONDA,CIVIC,2018,2018,AUTOMATIC,HATCHBACK,PETROL,1000,70000,13350000
2025-10-18,HONDA,GRACE,EX PACKAGE,2015,AUTOMATIC,SALOON,PETROL,1500,127000,9700000
2025-10-17,HONDA,FIT,GP-1,2012,AUTOMATIC,HATCHBACK,PETROL,1330,120000,6500000
2025-11-19,HONDA,VEZEL,Z PREMIUM,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,18550000
2025-11-03,HONDA,CIVIC,FD 4,2010,AUTOMATIC,SALOON,PETROL,1600,94000,7700000
2025-10-16,HONDA,CITY,RS,2025,AUTOMATIC,SALOON,PETROL,1000,0,14975000
2025-10-16,HONDA,FIT SHUTTLE,HONDA,2014,AUTOMATIC,STATION WAGON,PETROL,1330,129500,10800000
2025-10-27,HONDA,CIVIC,HONDA,2017,AUTOMATIC,HATCHBACK,PETROL,1000,70850,11500000
2025-10-15,HONDA,VEZEL,Z PLAY UNREG 2025,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,22000000
2025-10-22,HONDA,CRV,VIT-L 7 SEATER B/NEW,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,34000000
2025-10-15,HONDA,VEZEL,SAFETY,2023,AUTOMATIC,SUV / 4X4,PETROL,1500,48000,16850000
2025-10-15,HONDA,VEZEL,Z PLAY DUAL MOONROOF,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,21975000
2025-10-15,HONDA,VEZEL,Z PLAY MOONROOF ,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,22150000
2025-11-20,HONDA,CRV,2018,2018,AUTOMATIC,STATION WAGON,PETROL,1500,59000,18650000
2025-11-20,HONDA,CIVIC,SE,2018,AUTOMATIC,SALOON,PETROL,1000,68800,11800000
2025-10-15,HONDA,FIT,GP 5,2014,AUTOMATIC,HATCHBACK,PETROL,1500,106948,8200000
2025-10-14,HONDA,GRACE,EX SENSING,2019,AUTOMATIC,SALOON,PETROL,1500,63000,12750000
2025-10-25,HONDA,NBOX,CUSTOM,2015,AUTOMATIC,HATCHBACK,PETROL,660,84500,6700000
2025-11-05,HONDA,FIT,GP1,2011,AUTOMATIC,HATCHBACK,PETROL,1330,200000,6300000
2025-10-14,HONDA,VEZEL,P Z PLAY D/MOON ROOF,2023,AUTOMATIC,SUV / 4X4,PETROL,1500,13000,21250000
2025-10-14,HONDA,ZRV Z,0,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,8100,24500000
2025-10-16,HONDA,CRV,0,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,89000,18950000
2025-10-13,HONDA,GRACE,HONDA,2016,AUTOMATIC,SALOON,PETROL,1500,105380,12500000
2025-10-14,HONDA,GRACE,G GRADE,2015,AUTOMATIC,SALOON,PETROL,1500,173000,10850000
2025-10-26,HONDA,NWGN,0,2017,AUTOMATIC,HATCHBACK,PETROL,650,67214,6590000
2025-11-12,HONDA,FIT SHUTTLE,GP2,2014,AUTOMATIC,STATION WAGON,PETROL,1330,200800,9700000
2025-11-01,HONDA,CRV,0,2018,AUTOMATIC,0,PETROL,1500,99000,17500000
2025-10-13,HONDA,FREED,EX HYBRID 2025,2025,AUTOMATIC,MPV,PETROL,1500,0,18800000
2025-10-13,HONDA,VEZEL,Z GRADE,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,0,19250000
2025-10-13,HONDA,FIT,RS,2014,AUTOMATIC,HATCHBACK,PETROL,1490,105000,8500000
2025-10-28,HONDA,CITY,RS TURBO,2025,AUTOMATIC,SALOON,PETROL,1000,30,14250000
2025-10-13,HONDA,CRV,VTIL7,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,36000000
2025-11-13,HONDA,CRV,VTIL7,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,30000000
2025-10-13,HONDA,CITY,RS,2025,AUTOMATIC,SALOON,PETROL,1000,0,14425000
2025-10-12,HONDA,FIT,GP1,2013,AUTOMATIC,HATCHBACK,PETROL,1330,175000,6900000
2025-10-18,HONDA,FIT,2014,2014,AUTOMATIC,SALOON,PETROL,1500,87000,8690000
2025-11-11,HONDA,AIRWAVE,0,2008,AUTOMATIC,STATION WAGON,PETROL,1500,227700,6200000
2025-10-13,HONDA,FIT,GE6,2008,AUTOMATIC,HATCHBACK,PETROL,1300,170000,6250000
2025-10-12,HONDA,CITY,CITY RS TURBO,2025,AUTOMATIC,SALOON,PETROL,1000,0,13700000
2025-10-26,HONDA,CITY,RS TURBO PACKAGE,2025,AUTOMATIC,SALOON,PETROL,1000,0,14450000
2025-10-12,HONDA,NBOX,CUSTOM TURBO,2025,AUTOMATIC,HATCHBACK,PETROL,660,250,10200000
2025-10-14,HONDA,NBOX,L GRADE,2022,AUTOMATIC,SALOON,PETROL,660,76229,8750000
2025-10-14,HONDA,NBOX,CUSTOM L,2022,AUTOMATIC,HATCHBACK,PETROL,660,26800,9250000
2025-10-26,HONDA,NWGN,0,2023,AUTOMATIC,0,PETROL,660,6000,7800000
2025-10-13,HONDA,CRV,0,2018,AUTOMATIC,SUV / 4X4,PETROL,1498,130000,20700000
2025-10-11,HONDA,CRV,COMPANY BRAND NEW ,2008,AUTOMATIC,SUV / 4X4,PETROL,2000,143000,7700000
2025-10-25,HONDA,CITY,RS TURBO FULL SPEC ,2025,AUTOMATIC,SALOON,PETROL,1000,0,14390000
2025-10-11,HONDA,VEZEL,WINE READ,2014,AUTOMATIC,STATION WAGON,PETROL,1500,166000,10600000
2025-10-11,HONDA,FIT,GP5 L GRADE,2014,AUTOMATIC,HATCHBACK,PETROL,1500,160000,7850000
2025-10-11,HONDA,CRV,0,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,100000,19000000
2025-11-08,HONDA,CITY,SV TURBO,2025,AUTOMATIC,SALOON,PETROL,998,0,13123500
2025-10-12,HONDA,NWGN,N WGN CUSTOM,2017,AUTOMATIC,0,PETROL,660,106000,6900000
2025-10-10,HONDA,VEZEL,0,2015,AUTOMATIC,STATION WAGON,PETROL,1490,125800,12000000
2025-10-10,HONDA,NBOX,0,2023,AUTOMATIC,0,PETROL,660,37000,9500000
2025-11-03,HONDA,CRV,RD5 JEEP,2004,AUTOMATIC,SUV / 4X4,PETROL,1990,208000,6795000
2025-11-04,HONDA,CITY,RS,2025,AUTOMATIC,SALOON,PETROL,1000,0,14300000
2025-11-02,HONDA,FIT SHUTTLE,HONDA,2014,AUTOMATIC,STATION WAGON,PETROL,1330,189500,9800000
2025-10-22,HONDA,CRV,FULLY LOADED,2019,AUTOMATIC,SUV / 4X4,PETROL,1500,76000,19500000
2025-10-08,HONDA,FIT ARIA,2008,2008,AUTOMATIC,SALOON,PETROL,1500,187000,5650000
2025-11-08,HONDA,GRACE,HONDA GRACE,2016,AUTOMATIC,SALOON,PETROL,1500,134000,10500000
2025-11-08,HONDA,CITY,RS TURBO,2025,AUTOMATIC,SALOON,PETROL,1000,0,14330500
2025-11-14,HONDA,VEZEL,Z-PLAY,2025,AUTOMATIC,HATCHBACK,PETROL,1490,300,20200000
2025-10-08,HONDA,CRV,AWD,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,125600,19000000
2025-10-08,HONDA,VEZEL,Z PREMIUM,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,20950000
2025-11-08,HONDA,CITY,SV TURBO,2025,AUTOMATIC,SALOON,PETROL,1000,0,13123500
2025-10-26,HONDA,CIVIC,EX TURBO,2017,AUTOMATIC,HATCHBACK,PETROL,1000,102300,12500000
2025-10-08,HONDA,VEZEL,Z PLAY 10 SPEAKER BN,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,22000000
2025-10-07,HONDA,INSIGHT,0,2009,AUTOMATIC,SALOON,PETROL,1330,160000,6950000
2025-10-07,HONDA,VEZEL,Z WITH APPLE CARPLAY,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,19950000
2025-10-24,HONDA,NBOX,SAFETY UNREGISTERED ,2023,AUTOMATIC,HATCHBACK,PETROL,660,9500,8075000
2025-10-06,HONDA,FREED,G PLUS UNREGISTERED,2024,AUTOMATIC,MPV,PETROL,1500,43000,17975000
2025-10-06,HONDA,CIVIC,CIVIC SEDAN,2020,AUTOMATIC,SALOON,PETROL,1500,0,22500000
2025-10-06,HONDA,INSIGHT,ZE2,2009,AUTOMATIC,HATCHBACK,PETROL,1330,145000,7300000
2025-10-31,HONDA,VEZEL,Z PREMIUM,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,50,20650000
2025-10-05,HONDA,FIT,0,2012,AUTOMATIC,HATCHBACK,PETROL,1330,149000,6500000
2025-10-24,HONDA,WRV,Z+,2024,AUTOMATIC,HATCHBACK,PETROL,1500,270,15900000
2025-10-05,HONDA,FIT ARIA,HONDA,2003,AUTOMATIC,SALOON,PETROL,1300,298800,4600000
2025-10-19,HONDA,CIVIC,FD 3 HYBRID,2010,AUTOMATIC,SALOON,PETROL,1340,106000,7750000
2025-11-08,HONDA,CITY,SV TURBO,2025,AUTOMATIC,SALOON,PETROL,1000,0,12950000
2025-10-05,HONDA,FREED,0,2013,AUTOMATIC,MPV,PETROL,1500,175000,10500000
2025-11-12,HONDA,CRV,VIT L  7 SEATER,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,5200,34000000
2025-10-22,HONDA,CRV,VIT L 7 SEATER B/NEW,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,34000000
2025-10-03,HONDA,FIT,0,2012,AUTOMATIC,0,PETROL,1330,90000,7200000
2025-10-03,HONDA,NBOX,SUPER CUSTOM TURBO ,2025,AUTOMATIC,0,PETROL,660,0,11250000
2025-10-03,HONDA,NWGN,CUSTOM 2024,2024,AUTOMATIC,HATCHBACK,PETROL,650,0,9850000
2025-10-03,HONDA,WRV,Z GRADE,2024,AUTOMATIC,SALOON,PETROL,1500,0,18650000
2025-10-16,HONDA,VEZEL,RS SENSING ,2017,AUTOMATIC,0,PETROL,1500,98400,12560000
2025-11-08,HONDA,CIVIC,EX,2024,AUTOMATIC,SALOON,PETROL,1500,5000,21000000
2025-10-29,HONDA,VEZEL,Z GRADE,2014,AUTOMATIC,SUV / 4X4,PETROL,1500,132000,9400000
2025-11-08,HONDA,CITY,RS,2025,AUTOMATIC,SALOON,PETROL,1000,0,14150000
2025-10-08,HONDA,VEZEL,Z,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,19990000
2025-10-08,HONDA,VEZEL,Z PLAY ,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,21400000
2025-11-03,HONDA,CITY,RS TURBO NEW,2025,AUTOMATIC,SALOON,PETROL,1000,1,15175000
2025-11-08,HONDA,WRV,X,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,5000,15500000
2025-11-14,HONDA,VEZEL,Z GRADE PREMIUM,2025,AUTOMATIC,HATCHBACK,PETROL,1496,37,19500000
2025-10-03,HONDA,CIVIC,EX VTEC,2018,AUTOMATIC,HATCHBACK,PETROL,1000,101312,14600000
2025-11-01,HONDA,FIT,HONDA,2014,AUTOMATIC,HATCHBACK,PETROL,1500,160000,7490000
2025-10-14,HONDA,VEZEL,Z GRADE,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,19500000
2025-11-14,HONDA,VEZEL,HONDA VEZEL (X),2022,AUTOMATIC,HATCHBACK,PETROL,1500,21000,17000000
2025-10-02,HONDA,FIT SHUTTLE,0,2012,AUTOMATIC,STATION WAGON,PETROL,1300,119000,9500000
2025-11-08,HONDA,ZRV Z,0,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,8000,22000000
2025-10-20,HONDA,CITY,RS TOURING,2025,AUTOMATIC,SALOON,PETROL,1000,0,14800000
2025-11-17,HONDA,CRZ,SPORT,2012,AUTOMATIC,COUP̩/SPORTS,PETROL,1500,135000,6750000
2025-10-01,HONDA,FIT,GP5,2014,AUTOMATIC,HATCHBACK,PETROL,1490,270000,7700000
2025-10-16,HONDA,FIT,2015,2015,AUTOMATIC,HATCHBACK,PETROL,1500,81900,8000000
